table|_field|_measurement|_start|_stop|_target|_time|_value
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.0018452107498982033|2023-04-15T06:30:00+00:00|163.49734374999997
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-15T07:00:00+00:00|160.94508196721307
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.0004974542458149737|2023-04-15T07:30:00+00:00|160.68476190476187
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.0008463697523635953|2023-04-15T08:00:00+00:00|162.8309375
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-15T08:30:00+00:00|161.975
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.00020499037999040107|2023-04-15T09:00:00+00:00|161.83428571428567
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.0032946381588458153|2023-04-15T09:30:00+00:00|164.96098360655742
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-15T10:00:00+00:00|160.4896666666667
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-15T10:30:00+00:00|160.573064516129
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.0011325999815240569|2023-04-15T11:00:00+00:00|162.33606060606067
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-15T11:30:00+00:00|161.57107692307693
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.0009797380415788048|2023-04-15T12:00:00+00:00|161.60206349206345
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-15T12:30:00+00:00|160.66564516129034
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-15T13:00:00+00:00|161.30342857142858
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-15T13:30:00+00:00|160.57129032258064
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.0007213495191294012|2023-04-15T14:00:00+00:00|162.37492307692307
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-15T14:30:00+00:00|159.67466666666667
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.00030191176732829365|2023-04-15T15:00:00+00:00|159.94629032258064
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|1.381328405020415e-05|2023-04-15T15:30:00+00:00|160.1662903225807
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-15T16:00:00+00:00|160.11209677419362
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-15T16:30:00+00:00|160.99546874999993
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.00051827326574574|2023-04-15T17:00:00+00:00|160.00281250000003
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-15T17:30:00+00:00|159.5325
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.003794013590203096|2023-04-15T18:00:00+00:00|164.416875
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-15T18:30:00+00:00|162.64484375
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-15T19:00:00+00:00|159.72799999999998
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-15T19:30:00+00:00|159.51409836065568
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.0017818761384335048|2023-04-15T20:00:00+00:00|162.2768852459016
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-15T20:30:00+00:00|159.5706666666666
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.00018999999999999142|2023-04-15T21:00:00+00:00|159.96499999999992
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.003144899940262873|2023-04-15T21:30:00+00:00|163.55125
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-15T22:00:00+00:00|160.65124999999998
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.0008415911566646627|2023-04-15T22:30:00+00:00|161.73287878787878
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-15T23:00:00+00:00|159.94238095238103
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.0031143973025537105|2023-04-15T23:30:00+00:00|162.3991095890411
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.003910794962742759|2023-04-16T00:00:00+00:00|166.66483516483524
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-16T00:30:00+00:00|160.25919354838712
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.00018935427867382436|2023-04-16T01:00:00+00:00|159.76316666666662
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.0005790001052936115|2023-04-16T01:30:00+00:00|160.9205970149253
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|1.9034082740555883e-05|2023-04-16T02:00:00+00:00|161.08499999999998
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-16T02:30:00+00:00|160.01575757575762
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|7.635882635882909e-05|2023-04-16T03:00:00+00:00|159.81
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-16T03:30:00+00:00|160.0448484848485
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.002952572051955384|2023-04-16T04:00:00+00:00|163.17258064516136
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-16T04:30:00+00:00|159.70199999999994
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.0011805617159498006|2023-04-16T05:00:00+00:00|161.2193548387096
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-16T05:30:00+00:00|161.35484848484842
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-16T06:00:00+00:00|161.23507462686567
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.0013809646423716356|2023-04-16T06:30:00+00:00|161.75485294117652
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|4.349852109985224e-05|2023-04-16T07:00:00+00:00|161.97718749999993
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-16T07:30:00+00:00|161.00742424242424
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.0007777409511784425|2023-04-16T08:00:00+00:00|161.45500000000004
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-16T08:30:00+00:00|159.623125
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|2.2792327769138865e-07|2023-04-16T09:00:00+00:00|160.66892307692314
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.0010057126729164326|2023-04-16T09:30:00+00:00|161.73140624999996
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-16T10:00:00+00:00|161.45516129032256
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-16T10:30:00+00:00|160.82492063492063
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-16T11:00:00+00:00|160.89772727272725
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.0010333228114478112|2023-04-16T11:30:00+00:00|160.26466666666664
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.0022690710872162374|2023-04-16T12:00:00+00:00|163.7258064516129
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-16T12:30:00+00:00|160.8298387096774
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-16T13:00:00+00:00|159.71399999999994
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.00016954947484805417|2023-04-16T13:30:00+00:00|161.1510447761194
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.0003123004801005575|2023-04-16T14:00:00+00:00|160.7968181818182
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-16T14:30:00+00:00|161.59276923076928
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.00010655240921844703|2023-04-16T15:00:00+00:00|160.99838709677422
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-16T15:30:00+00:00|159.79783333333327
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.0003189947736452975|2023-04-16T16:00:00+00:00|161.23712121212122
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.004455602637091766|2023-04-16T16:30:00+00:00|165.15573770491807
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-16T17:00:00+00:00|161.27600000000004
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-16T17:30:00+00:00|159.84532258064522
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.0003789714864982822|2023-04-16T18:00:00+00:00|160.46272727272722
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-16T18:30:00+00:00|159.69761904761907
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.0010633725891790076|2023-04-16T19:00:00+00:00|161.83661290322573
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-16T19:30:00+00:00|159.56516666666667
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.0001491427718040149|2023-04-16T20:00:00+00:00|159.61999999999995
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.00012648148148148013|2023-04-16T20:30:00+00:00|159.51466666666664
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.00040286738351249417|2023-04-16T21:00:00+00:00|161.06290322580642
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.001940695949531788|2023-04-16T21:30:00+00:00|162.20587301587307
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|5.694434793209919e-05|2023-04-16T22:00:00+00:00|162.84515624999992
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.000860995586997496|2023-04-16T22:30:00+00:00|164.30470588235292
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-16T23:00:00+00:00|161.50200000000004
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.0014085507881737966|2023-04-16T23:30:00+00:00|162.11982035928142
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.00347218670370397|2023-04-17T00:00:00+00:00|165.148
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-17T00:30:00+00:00|161.36656249999996
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-17T01:00:00+00:00|160.68015624999995
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.0006602069926415134|2023-04-17T01:30:00+00:00|162.1398484848485
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-17T02:00:00+00:00|160.86854838709675
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-17T02:30:00+00:00|160.89203125000003
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-17T03:00:00+00:00|159.96966666666665
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.0010709757834757422|2023-04-17T03:30:00+00:00|162.350923076923
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-17T04:00:00+00:00|161.12939393939394
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.0012346411418102182|2023-04-17T04:30:00+00:00|162.185625
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-17T05:00:00+00:00|160.99640625
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-17T05:30:00+00:00|160.91484375000002
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.0029854166666667776|2023-04-17T06:00:00+00:00|164.18671875
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-17T06:30:00+00:00|162.0890277777778
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.0009952470546526608|2023-04-17T07:00:00+00:00|161.7584375
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.0005774218255850706|2023-04-17T07:30:00+00:00|162.40359375000003
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|8.2361671146916e-05|2023-04-17T08:00:00+00:00|162.40093749999997
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-17T08:30:00+00:00|161.97046153846154
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-17T09:00:00+00:00|161.1836507936508
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-17T09:30:00+00:00|161.65130434782608
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.001052062524421097|2023-04-17T10:00:00+00:00|162.5821212121212
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|5.1727531727484195e-05|2023-04-17T10:30:00+00:00|162.81876923076916
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-17T11:00:00+00:00|160.384
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-17T11:30:00+00:00|159.52984374999997
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.0001403197804659663|2023-04-17T12:00:00+00:00|159.99629032258065
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-17T12:30:00+00:00|161.09156249999992
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.0013792314263669267|2023-04-17T13:00:00+00:00|160.96698412698416
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-17T13:30:00+00:00|159.54274193548383
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.00039329314651894267|2023-04-17T14:00:00+00:00|160.49378787878786
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|8.449733654960786e-05|2023-04-17T14:30:00+00:00|160.78250000000003
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-17T15:00:00+00:00|161.23140625000002
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-17T15:30:00+00:00|159.26949999999994
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.00019435953234341874|2023-04-17T16:00:00+00:00|160.16984126984124
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.0006207737011016295|2023-04-17T16:30:00+00:00|160.224262295082
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-17T17:00:00+00:00|159.712
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.0004795414438764093|2023-04-17T17:30:00+00:00|164.2204918032787
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.003205649919567798|2023-04-17T18:00:00+00:00|163.72308823529406
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-17T18:30:00+00:00|166.31363636363633
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.0010062380855119576|2023-04-17T19:00:00+00:00|164.2969696969697
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.0017191750682025977|2023-04-17T19:30:00+00:00|164.49790322580637
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-17T20:00:00+00:00|164.16387096774199
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.00020553621277915427|2023-04-17T20:30:00+00:00|164.2806153846154
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-17T21:00:00+00:00|165.29218749999995
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-17T21:30:00+00:00|164.4119718309858
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.0015012537293837467|2023-04-17T22:00:00+00:00|163.92295081967208
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-17T22:30:00+00:00|164.54602941176466
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.0008382283392385324|2023-04-17T23:00:00+00:00|163.37835820895526
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.001548678365218008|2023-04-17T23:30:00+00:00|163.13033333333337
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.0034363935465751816|2023-04-18T00:00:00+00:00|167.6981395348837
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-18T00:30:00+00:00|162.68626865671638
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.002272983558169604|2023-04-18T01:00:00+00:00|164.54634920634925
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-18T01:30:00+00:00|165.85089552238804
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.0005846887928190528|2023-04-18T02:00:00+00:00|167.0818333333333
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.001021467006708892|2023-04-18T02:30:00+00:00|163.55299999999994
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.00018085470085477736|2023-04-18T03:00:00+00:00|164.04500000000002
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-18T03:30:00+00:00|163.31725806451615
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.00035511312724019543|2023-04-18T04:00:00+00:00|163.67338709677423
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-18T04:30:00+00:00|163.62215384615382
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.0002757387355775146|2023-04-18T05:00:00+00:00|163.335076923077
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-18T05:30:00+00:00|164.03685714285717
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.001252044072566447|2023-04-18T06:00:00+00:00|165.1415151515152
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-18T06:30:00+00:00|163.94746031746035
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-18T07:00:00+00:00|163.37285714285716
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.0003673815306328897|2023-04-18T07:30:00+00:00|163.21803278688526
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.00044582166026499535|2023-04-18T08:00:00+00:00|165.4614492753623
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.00013892029480486043|2023-04-18T08:30:00+00:00|163.75590163934433
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-18T09:00:00+00:00|163.39629032258068
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.00036334005376349726|2023-04-18T09:30:00+00:00|163.00693548387096
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-18T10:00:00+00:00|164.27092307692305
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|9.547180366262688e-05|2023-04-18T10:30:00+00:00|164.2511594202899
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.0002612734403407065|2023-04-18T11:00:00+00:00|164.79354838709673
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.00027547878885147585|2023-04-18T11:30:00+00:00|163.61731343283583
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-18T12:00:00+00:00|163.05126984126983
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-18T12:30:00+00:00|164.8366666666666
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.0008776099290255641|2023-04-18T13:00:00+00:00|164.1929850746269
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-18T13:30:00+00:00|164.65571428571425
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.00036514799949833964|2023-04-18T14:00:00+00:00|164.38985074626868
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.00011110782528690935|2023-04-18T14:30:00+00:00|164.06692307692308
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.000718726230536946|2023-04-18T15:00:00+00:00|163.96609375000006
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.0006249458082963757|2023-04-18T15:30:00+00:00|164.16274193548387
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|3.756440412183161e-05|2023-04-18T16:00:00+00:00|164.18046874999996
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-18T16:30:00+00:00|165.07548387096776
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-18T17:00:00+00:00|165.33919354838707
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.00032317057587461146|2023-04-18T17:30:00+00:00|165.7846875
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-18T18:00:00+00:00|164.98430555555555
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.0018416134810405537|2023-04-18T18:30:00+00:00|164.23928571428578
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.0009662710413466079|2023-04-18T19:00:00+00:00|164.82016129032255
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-18T19:30:00+00:00|164.83616438356162
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.0006781889873606259|2023-04-18T20:00:00+00:00|163.85234375000002
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-18T20:30:00+00:00|162.99558823529415
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-18T21:00:00+00:00|165.69859154929574
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|0.0005592452497719099|2023-04-18T21:30:00+00:00|164.05276923076926
0|value|shellies|2023-04-08T02:06:04.366388+00:00|2023-06-07T02:06:04.366388+00:00|None|2023-04-18T22:00:00+00:00|166.32720588235293
