table|_time|_value
0|2023-04-15T21:50:22.759299+00:00|157.38
0|2023-04-15T21:50:33.701015+00:00|158.92
0|2023-04-15T21:51:03.704984+00:00|158.41
0|2023-04-15T21:51:33.709128+00:00|157.7
0|2023-04-15T21:52:03.713206+00:00|159.23
0|2023-04-15T21:52:33.716198+00:00|158.64
0|2023-04-15T21:53:03.719970+00:00|159.23
0|2023-04-15T21:53:33.726381+00:00|160.51
0|2023-04-15T21:54:03.727823+00:00|160.19
0|2023-04-15T21:54:33.730931+00:00|158.24
0|2023-04-15T21:54:42.748603+00:00|170.67
0|2023-04-15T21:55:03.735951+00:00|169.21
0|2023-04-15T21:55:33.743134+00:00|170.91
0|2023-04-15T21:56:03.744786+00:00|169.57
0|2023-04-15T21:56:33.747642+00:00|168.74
0|2023-04-15T21:56:57.743981+00:00|158.86
0|2023-04-15T21:57:03.749579+00:00|160.1
0|2023-04-15T21:57:33.754683+00:00|158.91
0|2023-04-15T21:58:03.757771+00:00|159.0
0|2023-04-15T21:58:33.762608+00:00|161.04
0|2023-04-15T21:59:03.765031+00:00|158.77
0|2023-04-15T21:59:33.768779+00:00|159.44
0|2023-04-15T22:00:03.772169+00:00|162.44
0|2023-04-15T22:00:24.735676+00:00|170.98
0|2023-04-15T22:00:33.776003+00:00|171.45
0|2023-04-15T22:00:42.735761+00:00|161.68
0|2023-04-15T22:01:03.780262+00:00|160.43
0|2023-04-15T22:01:33.784586+00:00|161.81
0|2023-04-15T22:02:03.788323+00:00|159.58
0|2023-04-15T22:02:33.790496+00:00|158.97
0|2023-04-15T22:03:03.795773+00:00|158.59
0|2023-04-15T22:03:33.799955+00:00|158.55
0|2023-04-15T22:04:03.802134+00:00|159.67
0|2023-04-15T22:04:33.808469+00:00|158.53
0|2023-04-15T22:05:03.809898+00:00|158.72
0|2023-04-15T22:05:33.815487+00:00|158.01
0|2023-04-15T22:06:03.818031+00:00|160.27
0|2023-04-15T22:06:33.820662+00:00|159.47
0|2023-04-15T22:07:03.824735+00:00|161.05
0|2023-04-15T22:07:33.828753+00:00|158.38
0|2023-04-15T22:08:03.832544+00:00|161.01
0|2023-04-15T22:08:33.836259+00:00|159.92
0|2023-04-15T22:09:03.841933+00:00|159.16
0|2023-04-15T22:09:33.843622+00:00|160.19
0|2023-04-15T22:10:03.847460+00:00|157.67
0|2023-04-15T22:10:33.851477+00:00|159.45
0|2023-04-15T22:11:03.855577+00:00|161.42
0|2023-04-15T22:11:33.858291+00:00|160.8
0|2023-04-15T22:12:03.862238+00:00|158.98
0|2023-04-15T22:12:33.866277+00:00|161.13
0|2023-04-15T22:13:03.871222+00:00|160.26
0|2023-04-15T22:13:33.874477+00:00|159.7
0|2023-04-15T22:14:03.877048+00:00|160.19
0|2023-04-15T22:14:33.880613+00:00|161.84
0|2023-04-15T22:15:03.886539+00:00|161.57
0|2023-04-15T22:15:33.888206+00:00|160.08
0|2023-04-15T22:16:03.892367+00:00|166.31
0|2023-04-15T22:16:06.700236+00:00|170.85
0|2023-04-15T22:16:33.898082+00:00|171.81
0|2023-04-15T22:17:03.900155+00:00|170.44
0|2023-04-15T22:17:33.906814+00:00|168.11
0|2023-04-15T22:18:03.910280+00:00|168.4
0|2023-04-15T22:18:33.911349+00:00|167.36
0|2023-04-15T22:19:03.916002+00:00|165.55
0|2023-04-15T22:19:31.692678+00:00|162.62
0|2023-04-15T22:19:33.920058+00:00|164.89
0|2023-04-15T22:20:03.923715+00:00|166.76
0|2023-04-15T22:20:33.927369+00:00|157.29
0|2023-04-15T22:21:03.931815+00:00|159.0
0|2023-04-15T22:21:33.933658+00:00|159.85
0|2023-04-15T22:22:03.937946+00:00|159.72
0|2023-04-15T22:22:33.941266+00:00|158.13
0|2023-04-15T22:23:03.945711+00:00|159.22
0|2023-04-15T22:23:33.950498+00:00|158.28
0|2023-04-15T22:24:03.953397+00:00|158.56
0|2023-04-15T22:24:13.681087+00:00|173.21
0|2023-04-15T22:24:28.679904+00:00|160.21
0|2023-04-15T22:24:33.957086+00:00|161.12
0|2023-04-15T22:25:03.960705+00:00|161.12
0|2023-04-15T22:25:33.966496+00:00|163.67
0|2023-04-15T22:26:03.968970+00:00|159.17
0|2023-04-15T22:26:33.972566+00:00|160.65
0|2023-04-15T22:27:03.976018+00:00|159.48
0|2023-04-15T22:27:33.980401+00:00|159.55
0|2023-04-15T22:28:03.984515+00:00|159.53
0|2023-04-15T22:28:33.987465+00:00|159.55
0|2023-04-15T22:29:03.994052+00:00|160.51
0|2023-04-15T22:29:33.994779+00:00|161.5
0|2023-04-15T22:30:03.998635+00:00|159.0
0|2023-04-15T22:30:34.002157+00:00|159.3
0|2023-04-15T22:31:04.007024+00:00|159.53
0|2023-04-15T22:31:34.010482+00:00|160.16
0|2023-04-15T22:32:04.013451+00:00|160.43
0|2023-04-15T22:32:34.018265+00:00|159.7
0|2023-04-15T22:33:04.021963+00:00|162.65
0|2023-04-15T22:33:34.026177+00:00|159.99
0|2023-04-15T22:34:04.028608+00:00|160.67
0|2023-04-15T22:34:34.032532+00:00|157.44
0|2023-04-15T22:35:04.036913+00:00|158.63
0|2023-04-15T22:35:34.040513+00:00|158.59
0|2023-04-15T22:36:04.044732+00:00|158.22
0|2023-04-15T22:36:34.048449+00:00|161.34
0|2023-04-15T22:37:04.051943+00:00|158.35
0|2023-04-15T22:37:34.055008+00:00|158.11
0|2023-04-15T22:38:04.059533+00:00|160.73
0|2023-04-15T22:38:34.062840+00:00|160.78
0|2023-04-15T22:39:04.066652+00:00|158.61
0|2023-04-15T22:39:34.070105+00:00|160.18
0|2023-04-15T22:40:04.074375+00:00|161.94
0|2023-04-15T22:40:34.077785+00:00|158.18
0|2023-04-15T22:41:04.081518+00:00|159.45
0|2023-04-15T22:41:34.087142+00:00|159.91
0|2023-04-15T22:42:04.088683+00:00|162.0
0|2023-04-15T22:42:34.092440+00:00|158.53
0|2023-04-15T22:43:04.097109+00:00|158.7
0|2023-04-15T22:43:34.102167+00:00|159.56
0|2023-04-15T22:44:04.104143+00:00|159.0
0|2023-04-15T22:44:34.108050+00:00|159.99
0|2023-04-15T22:45:04.112297+00:00|159.44
0|2023-04-15T22:45:34.114966+00:00|157.58
0|2023-04-15T22:46:04.118264+00:00|159.58
0|2023-04-15T22:46:34.124105+00:00|158.33
0|2023-04-15T22:47:04.128268+00:00|161.31
0|2023-04-15T22:47:34.130305+00:00|158.84
0|2023-04-15T22:48:04.135674+00:00|161.01
0|2023-04-15T22:48:34.137944+00:00|160.07
0|2023-04-15T22:49:04.141686+00:00|158.38
0|2023-04-15T22:49:34.144951+00:00|159.01
0|2023-04-15T22:50:04.148943+00:00|159.52
0|2023-04-15T22:50:34.152632+00:00|161.49
0|2023-04-15T22:51:04.156652+00:00|161.41
0|2023-04-15T22:51:34.161733+00:00|160.19
0|2023-04-15T22:52:04.164389+00:00|159.42
0|2023-04-15T22:52:34.168932+00:00|158.81
0|2023-04-15T22:53:04.172017+00:00|157.27
0|2023-04-15T22:53:34.175485+00:00|160.11
0|2023-04-15T22:54:04.180410+00:00|159.33
0|2023-04-15T22:54:34.185273+00:00|158.32
0|2023-04-15T22:55:04.188656+00:00|160.51
0|2023-04-15T22:55:34.192195+00:00|159.78
0|2023-04-15T22:56:04.195847+00:00|157.95
0|2023-04-15T22:56:34.200779+00:00|158.53
0|2023-04-15T22:57:04.203226+00:00|159.44
0|2023-04-15T22:57:34.207978+00:00|159.69
0|2023-04-15T22:58:04.212218+00:00|158.7
0|2023-04-15T22:58:34.215444+00:00|159.77
0|2023-04-15T22:59:04.218124+00:00|159.67
0|2023-04-15T22:59:27.598733+00:00|174.57
0|2023-04-15T22:59:34.221771+00:00|174.89
0|2023-04-15T22:59:46.600028+00:00|162.61
0|2023-04-15T22:59:57.596468+00:00|151.17
0|2023-04-15T23:00:04.225903+00:00|173.25
0|2023-04-15T23:00:25.595780+00:00|162.0
0|2023-04-15T23:00:31.595869+00:00|151.3
0|2023-04-15T23:00:34.229287+00:00|151.42
0|2023-04-15T23:01:04.233237+00:00|174.87
0|2023-04-15T23:01:16.594633+00:00|160.91
0|2023-04-15T23:01:25.593643+00:00|150.21
0|2023-04-15T23:01:34.236231+00:00|151.43
0|2023-04-15T23:02:04.242934+00:00|157.83
0|2023-04-15T23:02:28.592144+00:00|159.91
0|2023-04-15T23:02:34.245140+00:00|156.92
0|2023-04-15T23:02:42.590199+00:00|150.71
0|2023-04-15T23:02:48.590002+00:00|168.76
0|2023-04-15T23:02:54.589641+00:00|174.87
0|2023-04-15T23:03:04.249715+00:00|173.15
0|2023-04-15T23:03:34.252006+00:00|151.55
0|2023-04-15T23:03:37.587803+00:00|165.57
0|2023-04-15T23:03:45.587739+00:00|152.07
0|2023-04-15T23:04:04.255958+00:00|157.95
0|2023-04-15T23:04:28.585849+00:00|165.12
0|2023-04-15T23:04:34.259880+00:00|158.2
0|2023-04-15T23:04:34.585895+00:00|152.81
0|2023-04-15T23:05:04.263461+00:00|150.16
0|2023-04-15T23:05:04.584612+00:00|162.5
0|2023-04-15T23:05:34.267114+00:00|156.07
0|2023-04-15T23:05:34.583386+00:00|151.96
0|2023-04-15T23:05:42.583451+00:00|164.67
0|2023-04-15T23:05:48.582910+00:00|153.53
0|2023-04-15T23:06:04.270786+00:00|162.05
0|2023-04-15T23:06:18.583308+00:00|165.39
0|2023-04-15T23:06:25.581442+00:00|152.44
0|2023-04-15T23:06:34.275856+00:00|158.74
0|2023-04-15T23:06:48.581561+00:00|162.89
0|2023-04-15T23:07:00.581854+00:00|153.77
0|2023-04-15T23:07:04.279473+00:00|158.07
0|2023-04-15T23:07:07.579978+00:00|163.5
0|2023-04-15T23:07:34.282884+00:00|170.72
0|2023-04-15T23:08:04.286380+00:00|170.96
0|2023-04-15T23:08:07.577792+00:00|173.92
0|2023-04-15T23:08:13.577985+00:00|161.17
0|2023-04-15T23:08:34.290002+00:00|165.75
0|2023-04-15T23:08:43.576878+00:00|181.71
0|2023-04-15T23:08:49.575508+00:00|157.0
0|2023-04-15T23:08:58.575120+00:00|166.79
0|2023-04-15T23:09:04.295581+00:00|163.33
0|2023-04-15T23:09:06.575136+00:00|156.58
0|2023-04-15T23:09:22.575021+00:00|171.25
0|2023-04-15T23:09:34.298997+00:00|172.03
0|2023-04-15T23:10:04.302871+00:00|173.6
0|2023-04-15T23:10:34.305097+00:00|166.33
0|2023-04-15T23:11:04.309104+00:00|165.9
0|2023-04-15T23:11:34.313363+00:00|166.47
0|2023-04-15T23:12:04.316783+00:00|169.06
0|2023-04-15T23:12:31.567113+00:00|150.57
0|2023-04-15T23:12:34.320499+00:00|157.97
0|2023-04-15T23:12:39.566886+00:00|161.59
0|2023-04-15T23:12:45.566527+00:00|174.82
0|2023-04-15T23:12:58.565861+00:00|161.51
0|2023-04-15T23:13:04.324093+00:00|152.99
0|2023-04-15T23:13:06.565608+00:00|151.05
0|2023-04-15T23:13:25.566740+00:00|167.42
0|2023-04-15T23:13:34.329663+00:00|164.1
0|2023-04-15T23:13:51.564246+00:00|158.14
0|2023-04-15T23:14:01.563428+00:00|168.09
0|2023-04-15T23:14:04.331380+00:00|156.31
0|2023-04-15T23:14:06.563305+00:00|155.68
0|2023-04-15T23:14:12.563522+00:00|167.04
0|2023-04-15T23:14:27.562473+00:00|155.97
0|2023-04-15T23:14:34.335600+00:00|156.49
0|2023-04-15T23:14:36.562196+00:00|169.99
0|2023-04-15T23:14:42.561956+00:00|158.99
0|2023-04-15T23:14:49.562980+00:00|169.6
0|2023-04-15T23:14:54.562449+00:00|160.31
0|2023-04-15T23:15:04.339182+00:00|159.93
0|2023-04-15T23:15:25.560667+00:00|170.51
0|2023-04-15T23:15:33.560035+00:00|159.66
0|2023-04-15T23:15:34.342598+00:00|159.66
0|2023-04-15T23:15:45.559537+00:00|171.84
0|2023-04-15T23:15:52.560426+00:00|159.49
0|2023-04-15T23:16:04.346586+00:00|165.16
0|2023-04-15T23:16:15.558539+00:00|169.83
0|2023-04-15T23:16:34.350274+00:00|161.85
0|2023-04-15T23:16:39.557127+00:00|159.74
0|2023-04-15T23:17:04.354147+00:00|159.7
0|2023-04-15T23:17:25.555287+00:00|170.04
0|2023-04-15T23:17:33.571364+00:00|158.51
0|2023-04-15T23:17:34.357386+00:00|158.51
0|2023-04-15T23:17:49.555496+00:00|169.32
0|2023-04-15T23:17:57.554079+00:00|157.97
0|2023-04-15T23:18:04.361467+00:00|163.7
0|2023-04-15T23:18:12.553540+00:00|168.85
0|2023-04-15T23:18:17.553831+00:00|157.68
0|2023-04-15T23:18:24.554267+00:00|168.94
0|2023-04-15T23:18:29.553113+00:00|158.38
0|2023-04-15T23:18:34.364953+00:00|170.61
0|2023-04-15T23:18:36.552515+00:00|168.76
0|2023-04-15T23:18:41.552115+00:00|158.16
0|2023-04-15T23:19:04.369035+00:00|155.54
0|2023-04-15T23:19:15.551259+00:00|168.06
0|2023-04-15T23:19:31.551692+00:00|157.37
0|2023-04-15T23:19:34.373209+00:00|165.25
0|2023-04-15T23:19:42.549903+00:00|168.34
0|2023-04-15T23:19:48.549631+00:00|153.97
0|2023-04-15T23:19:54.550064+00:00|170.13
0|2023-04-15T23:19:59.549052+00:00|153.71
0|2023-04-15T23:20:04.375936+00:00|157.25
0|2023-04-15T23:20:10.549032+00:00|165.21
0|2023-04-15T23:20:34.379884+00:00|167.4
0|2023-04-15T23:21:00.548489+00:00|154.32
0|2023-04-15T23:21:04.385418+00:00|159.28
0|2023-04-15T23:21:05.547817+00:00|166.04
0|2023-04-15T23:21:27.546182+00:00|177.68
0|2023-04-15T23:21:33.545493+00:00|165.57
0|2023-04-15T23:21:34.387340+00:00|165.57
0|2023-04-15T23:22:04.391114+00:00|159.6
0|2023-04-15T23:22:34.396278+00:00|158.05
0|2023-04-15T23:23:04.398798+00:00|162.59
0|2023-04-15T23:23:18.541563+00:00|156.07
0|2023-04-15T23:23:30.542563+00:00|166.65
0|2023-04-15T23:23:34.402594+00:00|168.46
0|2023-04-15T23:24:04.406067+00:00|161.72
0|2023-04-15T23:24:24.538588+00:00|156.39
0|2023-04-15T23:24:34.409859+00:00|156.82
0|2023-04-15T23:24:37.537864+00:00|169.08
0|2023-04-15T23:24:42.537772+00:00|154.36
0|2023-04-15T23:25:04.413590+00:00|151.72
0|2023-04-15T23:25:34.418980+00:00|150.73
0|2023-04-15T23:26:04.422165+00:00|162.87
0|2023-04-15T23:26:07.534553+00:00|163.94
0|2023-04-15T23:26:12.534917+00:00|153.4
0|2023-04-15T23:26:34.424613+00:00|158.34
0|2023-04-15T23:26:43.533595+00:00|169.53
0|2023-04-15T23:26:49.532966+00:00|159.37
0|2023-04-15T23:27:04.429153+00:00|158.97
0|2023-04-15T23:27:12.532158+00:00|150.04
0|2023-04-15T23:27:19.532124+00:00|162.35
0|2023-04-15T23:27:34.434083+00:00|161.66
0|2023-04-15T23:27:46.531501+00:00|152.81
0|2023-04-15T23:27:51.530376+00:00|162.57
0|2023-04-15T23:27:58.531058+00:00|173.19
0|2023-04-15T23:28:04.436509+00:00|170.87
0|2023-04-15T23:28:06.530912+00:00|160.8
0|2023-04-15T23:28:13.529726+00:00|176.89
0|2023-04-15T23:28:34.441836+00:00|177.88
0|2023-04-15T23:29:04.444019+00:00|179.86
0|2023-04-15T23:29:34.447548+00:00|177.45
0|2023-04-15T23:30:04.452781+00:00|174.36
0|2023-04-15T23:30:34.458002+00:00|176.14
0|2023-04-15T23:31:04.460833+00:00|176.79
0|2023-04-15T23:31:12.524135+00:00|157.35
0|2023-04-15T23:31:34.464868+00:00|157.78
0|2023-04-15T23:32:04.465929+00:00|155.5
0|2023-04-15T23:32:34.471588+00:00|155.75
0|2023-04-15T23:32:40.519233+00:00|172.93
0|2023-04-15T23:33:04.475474+00:00|174.52
