Time,Time(ns),Q1,Q2,T1,T2
93,1685180837090910200,38.37528147303338,0,28.362399999999997,21.9164
94,1685180838091880300,38.37528147303338,0,28.362399999999997,21.594099999999997
95,1685180839092561000,38.37528147303338,0,28.362399999999997,21.9164
96,1685180840093402300,38.37528147303338,0,28.362399999999997,21.9164
97,1685180841093608500,38.37528147303338,0,28.6847,21.9164
98,1685180842093708600,38.37528147303338,0,28.6847,21.9164
99,1685180843093856400,38.37528147303338,0,28.6847,21.9164
100,1685180844094188200,38.37528147303338,0,29.006999999999998,21.9164
101,1685180845095064700,38.37528147303338,0,29.006999999999998,21.9164
102,1685180846095542300,38.37528147303338,0,29.006999999999998,21.9164
103,1685180847096525200,38.37528147303338,0,29.006999999999998,21.9164
104,1685180848097067300,38.37528147303338,0,29.329299999999996,21.9164
105,1685180849097380000,38.37528147303338,0,29.329299999999996,21.9164
106,1685180850098112400,38.37528147303338,0,29.6516,21.9164
107,1685180851098317000,38.37528147303338,0,29.6516,21.9164
108,1685180852098824500,38.37528147303338,0,29.6516,21.9164
109,1685180853099600900,38.37528147303338,0,29.973899999999997,21.9164
110,1685180854099800800,38.37528147303338,0,29.973899999999997,22.238699999999998
111,1685180855100615700,38.37528147303338,0,29.973899999999997,21.9164
112,1685180856101557900,38.37528147303338,0,30.2962,21.9164
113,1685180857102387700,38.37528147303338,0,30.2962,22.238699999999998
114,1685180858103332800,38.37528147303338,0,30.2962,22.238699999999998
115,1685180859103507800,38.37528147303338,0,30.2962,22.238699999999998
116,1685180860104151300,38.37528147303338,0,30.2962,22.238699999999998
117,1685180861104726300,38.37528147303338,0,30.618499999999997,22.238699999999998
118,1685180862105041500,38.37528147303338,0,30.618499999999997,22.238699999999998
119,1685180863106039500,38.37528147303338,0,30.618499999999997,22.238699999999998
120,1685180864106564700,38.37528147303338,0,30.940799999999996,22.238699999999998
121,1685180865107415900,38.37528147303338,0,30.940799999999996,22.238699999999998
122,1685180866107603200,0.0,0,30.940799999999996,22.238699999999998
123,1685180867107873800,0.0,0,31.263099999999998,22.238699999999998
124,1685180868108001700,0.0,0,31.263099999999998,22.238699999999998
125,1685180869108068500,0.0,0,31.263099999999998,22.238699999999998
126,1685180870108638000,0.0,0,31.263099999999998,22.238699999999998
127,1685180871108702500,0.0,0,31.263099999999998,22.238699999999998
128,1685180872109606200,0.0,0,31.263099999999998,22.238699999999998
129,1685180873110089900,0.0,0,31.585399999999996,22.238699999999998
130,1685180874110252000,0.0,0,31.585399999999996,22.238699999999998
131,1685180875111110500,0.0,0,31.585399999999996,22.561
132,1685180876111485000,0.0,0,31.585399999999996,22.561
133,1685180877111764300,0.0,0,31.585399999999996,22.561
134,1685180878111884500,0.0,0,31.585399999999996,22.561
135,1685180879112416200,0.0,0,31.585399999999996,22.561
136,1685180880112442300,0.0,0,31.585399999999996,22.561
137,1685180881113097600,0.0,0,31.585399999999996,22.561
138,1685180882113398900,0.0,0,31.585399999999996,22.238699999999998
139,1685180883113415900,0.0,0,31.585399999999996,22.561
140,1685180884113759400,0.0,0,31.585399999999996,22.561
141,1685180885139825000,0.0,0,31.585399999999996,22.561
142,1685180886139943300,0.0,0,31.585399999999996,22.561
143,1685180887140079700,0.0,0,31.585399999999996,22.561
144,1685180888140266300,0.0,0,31.585399999999996,22.561
145,1685180889140500600,0.0,0,31.585399999999996,22.561
146,1685180890141324700,0.0,0,31.263099999999998,22.561
147,1685180891141602200,0.0,0,31.263099999999998,22.561
148,1685180892142120600,0.0,0,31.263099999999998,22.561
149,1685180893142853200,0.0,0,31.263099999999998,22.561
150,1685180894143338300,0.0,0,31.263099999999998,22.561
151,1685180895143469300,0.0,0,31.263099999999998,22.561
152,1685180896143540300,0.0,0,31.263099999999998,22.561
153,1685180897144163400,0.0,0,30.940799999999996,22.561
154,1685180898144451300,0.0,0,30.940799999999996,22.561
155,1685180899144465300,0.0,0,30.940799999999996,22.561
156,1685180900144987600,0.0,0,30.940799999999996,22.561
157,1685180901145675700,0.0,0,30.940799999999996,22.561
158,1685180902145752400,0.0,0,30.940799999999996,22.561
159,1685180903145976100,0.0,0,30.940799999999996,22.561
160,1685180904146831600,0.0,0,30.618499999999997,22.561
161,1685180905147713400,0.0,0,30.618499999999997,22.561
162,1685180906147867900,0.0,0,30.618499999999997,22.561
163,1685180907147908600,0.0,0,30.618499999999997,22.561
164,1685180908148885700,0.0,0,30.618499999999997,22.561
165,1685180909149444700,0.0,0,30.618499999999997,22.561
166,1685180910149501400,0.0,0,30.2962,22.561
167,1685180911150029800,0.0,0,30.2962,22.561
168,1685180912150899000,0.0,0,30.2962,22.561
169,1685180913151015300,0.0,0,30.2962,22.561
170,1685180914151637500,0.0,0,30.2962,22.561
171,1685180915152236300,0.0,0,29.973899999999997,22.561
172,1685180916152855100,0.0,0,29.973899999999997,22.561
173,1685180917153813000,0.0,0,29.973899999999997,22.561
174,1685180918153937500,0.0,0,29.973899999999997,22.561
175,1685180919154411100,0.0,0,29.973899999999997,22.561
176,1685180920154836300,0.0,0,29.973899999999997,22.561
177,1685180921155538800,0.0,0,29.6516,22.238699999999998
178,1685180922155597700,0.0,0,29.6516,22.561
179,1685180923156066900,0.0,0,29.6516,22.561
180,1685180924156374300,0.0,0,29.6516,22.238699999999998
181,1685180925157226300,0.0,0,29.6516,22.238699999999998
182,1685180926158215900,0.0,0,29.6516,22.561
183,1685180927158798400,0.0,0,29.329299999999996,22.561
184,1685180928159701200,0.0,0,29.329299999999996,22.561
185,1685180929160445100,0.0,0,29.329299999999996,22.238699999999998
186,1685180930160598000,0.0,0,29.329299999999996,22.238699999999998
187,1685180931161211500,0.0,0,29.329299999999996,22.238699999999998
188,1685180932162054800,0.0,0,29.329299999999996,22.238699999999998
189,1685180933162686200,0.0,0,29.006999999999998,22.238699999999998
190,1685180934162744600,0.0,0,29.006999999999998,22.238699999999998
191,1685180935163465300,0.0,0,29.006999999999998,22.238699999999998
192,1685180936163518600,0.0,0,29.006999999999998,22.238699999999998
193,1685180937164243800,0.0,0,29.006999999999998,22.238699999999998
194,1685180938165095100,0.0,0,29.006999999999998,22.238699999999998
195,1685180939165519400,0.0,0,29.006999999999998,22.238699999999998
196,1685180940166374100,0.0,0,28.6847,22.238699999999998
197,1685180941167098200,0.0,0,28.6847,22.238699999999998
198,1685180942167954600,0.0,0,28.6847,22.238699999999998
199,1685180943168043900,0.0,0,28.6847,22.238699999999998
200,1685180944168151000,0.0,0,28.6847,22.238699999999998
201,1685180945168703300,0.0,0,28.6847,22.238699999999998
202,1685180946168785600,0.0,0,28.362399999999997,22.238699999999998
203,1685180947168788000,0.0,0,28.362399999999997,22.238699999999998
204,1685180948169335600,0.0,0,28.362399999999997,22.238699999999998
205,1685180949169756200,0.0,0,28.362399999999997,22.238699999999998
206,1685180950170616500,0.0,0,28.362399999999997,22.238699999999998
207,1685180951171357300,0.0,0,28.0401,22.238699999999998
208,1685180952171435100,0.0,0,28.0401,22.238699999999998
209,1685180953171640100,0.0,0,28.0401,22.238699999999998
210,1685180954171914900,48.03486086754971,0,28.0401,22.238699999999998
211,1685180955172467700,48.03486086754971,0,28.0401,22.238699999999998
212,1685180956173396800,48.03486086754971,0,28.0401,22.238699999999998
213,1685180957173515000,48.03486086754971,0,28.0401,22.238699999999998
214,1685180958174380200,48.03486086754971,0,27.717799999999997,22.238699999999998
215,1685180959175346200,48.03486086754971,0,28.0401,22.238699999999998
216,1685180960176318800,48.03486086754971,0,28.0401,22.238699999999998
217,1685180961177001100,48.03486086754971,0,28.0401,22.238699999999998
218,1685180962177315300,48.03486086754971,0,28.0401,22.238699999999998
219,1685180963177947600,48.03486086754971,0,28.0401,21.9164
220,1685180964178465000,48.03486086754971,0,28.0401,22.238699999999998
221,1685180965178853400,48.03486086754971,0,28.0401,22.238699999999998
222,1685180966179759600,48.03486086754971,0,28.0401,22.238699999999998
223,1685180967179901200,48.03486086754971,0,28.362399999999997,22.238699999999998
224,1685180968179955600,48.03486086754971,0,28.362399999999997,22.238699999999998
225,1685180969180867300,48.03486086754971,0,28.362399999999997,21.9164
226,1685180970181887300,48.03486086754971,0,28.362399999999997,21.9164
227,1685180971182033500,48.03486086754971,0,28.362399999999997,21.9164
228,1685180972182111000,48.03486086754971,0,28.6847,21.9164
229,1685180973182273400,48.03486086754971,0,28.6847,22.238699999999998
230,1685180974183204200,48.03486086754971,0,28.6847,22.238699999999998
231,1685180975183204500,48.03486086754971,0,28.6847,22.238699999999998
232,1685180976183451300,48.03486086754971,0,28.6847,22.238699999999998
233,1685180977184075700,48.03486086754971,0,29.006999999999998,22.238699999999998
234,1685180978184272500,48.03486086754971,0,29.006999999999998,22.238699999999998
235,1685180979184974100,48.03486086754971,0,29.329299999999996,22.238699999999998
236,1685180980185057100,48.03486086754971,0,29.329299999999996,22.238699999999998
237,1685180981185307500,48.03486086754971,0,29.329299999999996,22.238699999999998
238,1685180982185314900,48.03486086754971,0,29.329299999999996,22.238699999999998
239,1685180983185524000,48.03486086754971,0,29.6516,22.238699999999998
240,1685180984185827400,48.03486086754971,0,29.6516,22.238699999999998
241,1685180985186173500,48.03486086754971,0,29.6516,22.238699999999998
242,1685180986186596600,48.03486086754971,0,29.973899999999997,22.238699999999998
243,1685180987186951000,0.0,0,29.973899999999997,22.238699999999998
244,1685180988187952000,0.0,0,29.973899999999997,22.238699999999998
245,1685180989188843900,0.0,0,30.2962,22.238699999999998
246,1685180990189457000,0.0,0,30.2962,22.238699999999998
247,1685180991189713600,0.0,0,30.2962,22.238699999999998
248,1685180992190006100,0.0,0,30.2962,22.238699999999998
249,1685180993190063800,0.0,0,30.2962,22.238699999999998
250,1685180994190748900,0.0,0,30.2962,22.238699999999998
251,1685180995190937300,0.0,0,30.618499999999997,22.238699999999998
252,1685180996191920400,0.0,0,30.618499999999997,22.238699999999998
253,1685180997192390200,0.0,0,30.618499999999997,22.561
254,1685180998192843700,0.0,0,30.618499999999997,22.238699999999998
255,1685180999193190400,0.0,0,30.618499999999997,22.238699999999998
256,1685181000193700100,0.0,0,30.618499999999997,22.238699999999998
257,1685181001193767100,0.0,0,30.618499999999997,22.238699999999998
258,1685181002194233400,0.0,0,30.618499999999997,22.238699999999998
259,1685181003194973700,0.0,0,30.618499999999997,22.238699999999998
260,1685181004195656000,0.0,0,30.618499999999997,22.561
261,1685181005195931200,0.0,0,30.618499999999997,22.238699999999998
262,1685181006196488100,0.0,0,30.618499999999997,22.561
263,1685181007197512300,0.0,0,30.618499999999997,22.561
264,1685181008198250300,0.0,0,30.618499999999997,22.238699999999998
265,1685181009198277300,0.0,0,30.618499999999997,22.238699999999998
266,1685181010198934600,0.0,0,30.618499999999997,22.561
267,1685181011199812100,0.0,0,30.618499999999997,22.238699999999998
268,1685181012200540400,0.0,0,30.618499999999997,22.561
269,1685181013201207000,0.0,0,30.618499999999997,22.561
270,1685181014202497600,0.0,0,30.618499999999997,22.238699999999998
271,1685181015202829400,0.0,0,30.618499999999997,22.238699999999998
272,1685181016203634500,0.0,0,30.2962,22.238699999999998
273,1685181017204536600,0.0,0,30.2962,22.561
274,1685181018205535000,0.0,0,30.2962,22.561
275,1685181019206470700,0.0,0,30.2962,22.238699999999998
276,1685181020207355000,0.0,0,30.2962,22.238699999999998
277,1685181021207886200,0.0,0,30.2962,22.238699999999998
278,1685181022208590200,0.0,0,30.2962,22.561
279,1685181023208710700,0.0,0,29.973899999999997,22.561
280,1685181024209162800,0.0,0,29.973899999999997,22.561
281,1685181025209293700,0.0,0,29.973899999999997,22.561
282,1685181026210081900,0.0,0,29.973899999999997,22.561
283,1685181027211026500,0.0,0,29.973899999999997,22.238699999999998
284,1685181028211307800,0.0,0,29.973899999999997,22.238699999999998
285,1685181029211805300,0.0,0,29.973899999999997,22.561
286,1685181030212228300,0.0,0,29.6516,22.238699999999998
287,1685181031212910900,0.0,0,29.6516,22.238699999999998
288,1685181032213639800,0.0,0,29.6516,22.238699999999998
289,1685181033214392000,0.0,0,29.6516,22.561
290,1685181034215044700,0.0,0,29.6516,22.561
291,1685181035215713500,0.0,0,29.6516,22.238699999999998
292,1685181036215723900,0.0,0,29.329299999999996,22.238699999999998
293,1685181037215746100,0.0,0,29.6516,22.238699999999998
294,1685181038216630800,0.0,0,29.329299999999996,22.238699999999998
295,1685181039216805000,0.0,0,29.329299999999996,22.238699999999998
296,1685181040216834900,0.0,0,29.329299999999996,22.238699999999998
297,1685181041217794000,0.0,0,29.329299999999996,22.238699999999998
298,1685181042218186800,0.0,0,29.329299999999996,22.238699999999998
299,1685181043218828500,0.0,0,29.329299999999996,22.238699999999998
300,1685181044218941500,0.0,0,29.006999999999998,22.238699999999998
301,1685181045219061800,0.0,0,29.006999999999998,22.238699999999998
302,1685181046219739600,0.0,0,29.006999999999998,22.238699999999998
303,1685181047220315100,0.0,0,29.006999999999998,22.238699999999998
304,1685181048220918300,0.0,0,29.006999999999998,22.238699999999998
305,1685181049221308700,0.0,0,28.6847,22.238699999999998
306,1685181050222230500,0.0,0,28.6847,22.238699999999998
307,1685181051222353200,0.0,0,28.6847,22.238699999999998
308,1685181052222618200,0.0,0,28.6847,22.238699999999998
309,1685181053222872400,0.0,0,28.6847,22.238699999999998
310,1685181054223447000,0.0,0,28.6847,22.238699999999998
311,1685181055224309600,0.0,0,28.362399999999997,22.238699999999998
312,1685181056224365000,0.0,0,28.362399999999997,22.238699999999998
313,1685181057224601900,0.0,0,28.362399999999997,22.238699999999998
314,1685181058224856300,0.0,0,28.362399999999997,22.238699999999998
315,1685181059225635200,0.0,0,28.362399999999997,22.238699999999998
316,1685181060225742400,0.0,0,28.362399999999997,22.238699999999998
317,1685181061226698200,0.0,0,28.362399999999997,22.238699999999998
318,1685181062227417600,0.0,0,28.0401,22.238699999999998
319,1685181063227430000,0.0,0,28.0401,22.238699999999998
320,1685181064228112800,0.0,0,28.0401,22.238699999999998
321,1685181065228147800,0.0,0,28.0401,22.238699999999998
322,1685181066228748800,0.0,0,28.0401,22.238699999999998
323,1685181067228913500,0.0,0,28.0401,22.238699999999998
324,1685181068229205000,0.0,0,27.717799999999997,22.238699999999998
325,1685181069229601600,0.0,0,27.717799999999997,22.238699999999998
326,1685181070230568200,0.0,0,27.717799999999997,22.238699999999998
327,1685181071231195400,0.0,0,27.717799999999997,22.238699999999998
328,1685181072231937600,0.0,0,27.717799999999997,21.9164
329,1685181073232915300,0.0,0,27.717799999999997,22.238699999999998
330,1685181074233901400,0.0,0,27.717799999999997,22.238699999999998
331,1685181075234481400,0.0,0,27.717799999999997,21.9164
332,1685181076235434500,0.0,0,27.3955,21.9164
333,1685181077235771000,0.0,0,27.3955,21.9164
334,1685181078236513200,0.0,0,27.3955,22.238699999999998
335,1685181079236675800,0.0,0,27.3955,22.238699999999998
336,1685181080236759500,0.0,0,27.3955,21.9164
337,1685181081237656600,0.0,0,27.073199999999996,21.9164
338,1685181082238126900,0.0,0,27.073199999999996,21.9164
339,1685181083239101000,0.0,0,27.073199999999996,21.9164
340,1685181084239689300,0.0,0,27.073199999999996,21.9164
341,1685181085239823800,0.0,0,27.073199999999996,21.9164
342,1685181086239913600,0.0,0,27.073199999999996,21.9164
343,1685181087239928500,0.0,0,27.073199999999996,21.9164
344,1685181088240034900,0.0,0,27.073199999999996,21.9164
345,1685181089240271800,0.0,0,27.073199999999996,21.9164
346,1685181090240336600,0.0,0,26.750899999999998,21.9164
347,1685181091240500800,0.0,0,26.750899999999998,21.9164
348,1685181092240566300,0.0,0,26.750899999999998,21.9164
349,1685181093241506000,0.0,0,26.750899999999998,21.9164
350,1685181094242097700,0.0,0,26.750899999999998,21.9164
351,1685181095242472500,0.0,0,26.750899999999998,21.9164
352,1685181096242678100,0.0,0,26.4286,21.9164
353,1685181097243069500,0.0,0,26.4286,21.9164
354,1685181098243100800,0.0,0,26.4286,21.9164
355,1685181099243367800,0.0,0,26.4286,21.9164
356,1685181100244172300,0.0,0,26.4286,21.9164
357,1685181101244770800,0.0,0,26.4286,21.9164
358,1685181102244875000,0.0,0,26.4286,21.9164
359,1685181103245276600,0.0,0,26.4286,21.9164
360,1685181104245524400,0.0,0,26.106299999999997,21.9164
361,1685181105246270000,0.0,0,26.106299999999997,21.9164
362,1685181106246487100,0.0,0,26.106299999999997,21.9164
363,1685181107246896600,0.0,0,26.106299999999997,21.9164
364,1685181108247401900,0.0,0,26.106299999999997,21.9164
365,1685181109247829800,0.0,0,26.106299999999997,21.9164
366,1685181110248166200,0.0,0,26.106299999999997,21.9164
367,1685181111249026600,0.0,0,26.106299999999997,21.9164
368,1685181112249723500,0.0,0,26.106299999999997,21.9164
369,1685181113250536800,0.0,0,25.784,21.594099999999997
370,1685181114250640300,0.0,0,25.784,21.9164
371,1685181115250950000,0.0,0,25.784,21.9164
372,1685181116251235300,0.0,0,25.784,21.9164
373,1685181117251256500,0.0,0,25.784,21.9164
374,1685181118251815000,0.0,0,25.784,21.9164
375,1685181119252592300,0.0,0,25.784,21.9164
376,1685181120253453400,0.0,0,25.784,21.9164
377,1685181121253720400,0.0,0,25.784,21.594099999999997
378,1685181122253844500,0.0,0,25.461699999999997,21.594099999999997
379,1685181123254392300,0.0,0,25.461699999999997,21.594099999999997
380,1685181124255255900,77.8396188498627,0,25.461699999999997,21.594099999999997
381,1685181125255743100,77.8396188498627,0,25.461699999999997,21.9164
382,1685181126255927500,77.8396188498627,0,25.461699999999997,21.594099999999997
383,1685181127256440100,77.8396188498627,0,25.461699999999997,21.9164
384,1685181128257403400,77.8396188498627,0,25.461699999999997,21.594099999999997
385,1685181129258135500,77.8396188498627,0,25.784,21.9164
386,1685181130258309600,77.8396188498627,0,25.784,21.594099999999997
387,1685181131258352600,77.8396188498627,0,25.784,21.594099999999997
388,1685181132258760300,77.8396188498627,0,25.784,21.594099999999997
389,1685181133259536600,77.8396188498627,0,25.784,21.594099999999997
390,1685181134259570900,77.8396188498627,0,26.106299999999997,21.594099999999997
391,1685181135260167800,77.8396188498627,0,26.106299999999997,21.594099999999997
392,1685181136260291000,77.8396188498627,0,26.106299999999997,21.594099999999997
393,1685181137260442000,77.8396188498627,0,26.4286,21.594099999999997
394,1685181138261423700,77.8396188498627,0,26.4286,21.594099999999997
395,1685181139261911700,77.8396188498627,0,26.750899999999998,21.594099999999997
396,1685181140262268200,77.8396188498627,0,26.750899999999998,21.594099999999997
397,1685181141263068900,77.8396188498627,0,27.073199999999996,21.594099999999997
398,1685181142263959400,77.8396188498627,0,27.073199999999996,21.594099999999997
399,1685181143264741400,77.8396188498627,0,27.3955,21.594099999999997
400,1685181144265057500,77.8396188498627,0,27.3955,21.9164
401,1685181145265882700,77.8396188498627,0,27.717799999999997,21.9164
402,1685181146266234500,77.8396188498627,0,27.717799999999997,21.594099999999997
403,1685181147266933200,77.8396188498627,0,28.0401,21.9164
404,1685181148267127600,77.8396188498627,0,28.362399999999997,21.9164
405,1685181149267683100,77.8396188498627,0,28.362399999999997,21.594099999999997
406,1685181150268058300,77.8396188498627,0,28.6847,21.9164
407,1685181151268369000,77.8396188498627,0,29.006999999999998,21.9164
408,1685181152269032800,77.8396188498627,0,29.006999999999998,21.9164
409,1685181153269172400,77.8396188498627,0,29.329299999999996,21.9164
410,1685181154269882900,77.8396188498627,0,29.6516,21.9164
411,1685181155270004200,77.8396188498627,0,29.6516,21.9164
412,1685181156270574100,77.8396188498627,0,29.973899999999997,21.9164
413,1685181157270688200,77.8396188498627,0,29.973899999999997,21.9164
414,1685181158270701400,77.8396188498627,0,30.2962,21.9164
415,1685181159271375500,77.8396188498627,0,30.618499999999997,21.9164
416,1685181160272147200,77.8396188498627,0,30.940799999999996,22.238699999999998
417,1685181161273045000,77.8396188498627,0,30.940799999999996,21.9164
418,1685181162273692800,77.8396188498627,0,31.263099999999998,22.238699999999998
419,1685181163274242200,77.8396188498627,0,31.585399999999996,22.238699999999998
420,1685181164274501100,77.8396188498627,0,31.585399999999996,22.238699999999998
421,1685181165275084000,77.8396188498627,0,31.9077,22.238699999999998
422,1685181166275777000,77.8396188498627,0,32.23,22.238699999999998
423,1685181167276774200,77.8396188498627,0,32.23,22.238699999999998
424,1685181168277261100,77.8396188498627,0,32.552299999999995,22.238699999999998
425,1685181169277676700,77.8396188498627,0,32.8746,22.238699999999998
426,1685181170278069500,77.8396188498627,0,32.8746,22.238699999999998
427,1685181171278575300,77.8396188498627,0,33.1969,22.238699999999998
428,1685181172278841200,77.8396188498627,0,33.5192,22.561
429,1685181173279648400,77.8396188498627,0,33.5192,22.238699999999998
430,1685181174279993200,77.8396188498627,0,33.841499999999996,22.561
431,1685181175280525900,77.8396188498627,0,34.163799999999995,22.561
432,1685181176280536100,77.8396188498627,0,34.4861,22.561
433,1685181177281099800,77.8396188498627,0,34.4861,22.561
434,1685181178281506100,77.8396188498627,0,34.8084,22.561
435,1685181179281978100,77.8396188498627,0,35.1307,22.561
436,1685181180282870400,77.8396188498627,0,35.1307,22.561
437,1685181181283397200,77.8396188498627,0,35.452999999999996,22.561
438,1685181182283615300,77.8396188498627,0,35.775299999999994,22.8833
439,1685181183283929000,77.8396188498627,0,35.775299999999994,22.8833
440,1685181184284903400,77.8396188498627,0,36.0976,22.8833
441,1685181185285742900,77.8396188498627,0,36.0976,22.8833
442,1685181186286495800,77.8396188498627,0,36.4199,22.8833
443,1685181187287431800,77.8396188498627,0,36.7422,22.8833
444,1685181188287930400,77.8396188498627,0,36.7422,22.8833
445,1685181189288527500,0.0,0,37.064499999999995,22.8833
446,1685181190289247700,0.0,0,37.386799999999994,22.8833
447,1685181191290122900,0.0,0,37.386799999999994,23.205599999999997
448,1685181192290495800,0.0,0,37.7091,23.205599999999997
