table|_time|_value
0|2023-04-09T14:55:00+00:00|281.8332051282051
0|2023-04-09T15:00:00+00:00|273.73545454545456
0|2023-04-09T15:05:00+00:00|276.1358095238095
0|2023-04-09T15:10:00+00:00|275.69936507936507
0|2023-04-09T15:15:00+00:00|275.432
0|2023-04-09T15:20:00+00:00|274.843
0|2023-04-09T15:25:00+00:00|289.5229149797571
0|2023-04-09T15:30:00+00:00|275.30837104072396
0|2023-04-09T15:35:00+00:00|277.9667857142858
0|2023-04-09T15:40:00+00:00|272.20899999999995
0|2023-04-09T15:45:00+00:00|275.38416666666666
0|2023-04-09T15:50:00+00:00|274.36071428571427
0|2023-04-09T15:55:00+00:00|279.03875000000005
0|2023-04-09T16:00:00+00:00|272.307
0|2023-04-09T16:05:00+00:00|277.08178571428573
0|2023-04-09T16:10:00+00:00|290.35769230769233
0|2023-04-09T16:15:00+00:00|283.5893846153846
0|2023-04-09T16:20:00+00:00|275.8850480769231
0|2023-04-09T16:25:00+00:00|277.0577777777778
0|2023-04-09T16:30:00+00:00|275.23211538461544
0|2023-04-09T16:35:00+00:00|277.2312777777778
0|2023-04-09T16:40:00+00:00|290.04466666666667
0|2023-04-09T16:45:00+00:00|285.00728070175444
0|2023-04-09T16:50:00+00:00|276.1241071428571
0|2023-04-09T16:55:00+00:00|280.5926666666667
0|2023-04-09T17:00:00+00:00|273.7056666666666
0|2023-04-09T17:05:00+00:00|274.7388888888889
0|2023-04-09T17:10:00+00:00|271.8415
0|2023-04-09T17:15:00+00:00|273.9944047619048
0|2023-04-09T17:20:00+00:00|275.7585
0|2023-04-09T17:25:00+00:00|277.8379166666667
0|2023-04-09T17:30:00+00:00|276.40133333333335
0|2023-04-09T17:35:00+00:00|278.514
0|2023-04-09T17:40:00+00:00|287.7132307692308
0|2023-04-09T17:45:00+00:00|277.39076923076925
0|2023-04-09T17:50:00+00:00|288.4484615384615
0|2023-04-09T17:55:00+00:00|277.6984444444445
0|2023-04-09T18:00:00+00:00|275.811
0|2023-04-09T18:05:00+00:00|280.55277310924373
0|2023-04-09T18:10:00+00:00|275.175
0|2023-04-09T18:15:00+00:00|278.3641666666667
0|2023-04-09T18:20:00+00:00|274.98699999999997
0|2023-04-09T18:25:00+00:00|283.59000000000003
0|2023-04-09T18:30:00+00:00|276.81499999999994
0|2023-04-09T18:35:00+00:00|278.22749999999996
0|2023-04-09T18:40:00+00:00|282.496
0|2023-04-09T18:45:00+00:00|281.4523076923077
0|2023-04-09T18:50:00+00:00|276.658
0|2023-04-09T18:55:00+00:00|288.790330882353
0|2023-04-09T19:00:00+00:00|287.37
0|2023-04-09T19:05:00+00:00|287.4193333333334
0|2023-04-09T19:10:00+00:00|287.7321153846153
0|2023-04-09T19:15:00+00:00|286.8514473684211
0|2023-04-09T19:20:00+00:00|286.51249999999993
0|2023-04-09T19:25:00+00:00|274.9417543859649
0|2023-04-09T19:30:00+00:00|274.04600000000005
0|2023-04-09T19:35:00+00:00|277.77071428571423
0|2023-04-09T19:40:00+00:00|273.38599999999997
0|2023-04-09T19:45:00+00:00|276.99583333333334
0|2023-04-09T19:50:00+00:00|275.86
0|2023-04-09T19:55:00+00:00|282.13745454545455
0|2023-04-09T20:00:00+00:00|274.9894047619048
0|2023-04-09T20:05:00+00:00|275.5141666666667
0|2023-04-09T20:10:00+00:00|274.68845238095236
0|2023-04-09T20:15:00+00:00|275.5578571428571
0|2023-04-09T20:20:00+00:00|275.46059523809527
0|2023-04-09T20:25:00+00:00|276.23
0|2023-04-09T20:30:00+00:00|281.6223076923077
0|2023-04-09T20:35:00+00:00|276.0902777777778
0|2023-04-09T20:40:00+00:00|279.6501282051282
0|2023-04-09T20:45:00+00:00|275.7954761904762
0|2023-04-09T20:50:00+00:00|277.0464285714286
0|2023-04-09T20:55:00+00:00|277.8431746031746
0|2023-04-09T21:00:00+00:00|276.1733333333334
0|2023-04-09T21:05:00+00:00|279.1203361344538
0|2023-04-09T21:10:00+00:00|275.832
0|2023-04-09T21:15:00+00:00|276.72059523809526
0|2023-04-09T21:20:00+00:00|276.4890588235295
0|2023-04-09T21:25:00+00:00|277.5471794871795
0|2023-04-09T21:30:00+00:00|274.1288333333333
0|2023-04-09T21:35:00+00:00|277.2471428571429
0|2023-04-09T21:40:00+00:00|294.93069852941176
0|2023-04-09T21:45:00+00:00|282.7543157894737
0|2023-04-09T21:50:00+00:00|275.89464285714286
0|2023-04-09T21:55:00+00:00|286.58722222222224
0|2023-04-09T22:00:00+00:00|276.18449999999996
0|2023-04-09T22:05:00+00:00|277.91888157894743
0|2023-04-09T22:10:00+00:00|285.6987019230769
0|2023-04-09T22:15:00+00:00|276.31208333333336
0|2023-04-09T22:20:00+00:00|292.3761538461538
0|2023-04-09T22:25:00+00:00|289.1958333333333
0|2023-04-09T22:30:00+00:00|279.02478609625666
0|2023-04-09T22:35:00+00:00|274.4354761904762
0|2023-04-09T22:40:00+00:00|277.393956043956
0|2023-04-09T22:45:00+00:00|276.115
0|2023-04-09T22:50:00+00:00|280.37860606060605
0|2023-04-09T22:55:00+00:00|293.2057142857143
0|2023-04-09T23:00:00+00:00|290.9691950464396
0|2023-04-09T23:05:00+00:00|368.7190476190476
0|2023-04-09T23:10:00+00:00|371.22058333333337
0|2023-04-09T23:15:00+00:00|376.1236666666666
0|2023-04-09T23:20:00+00:00|381.2828571428571
0|2023-04-09T23:25:00+00:00|380.5380151515151
0|2023-04-09T23:30:00+00:00|374.8484615384615
0|2023-04-09T23:35:00+00:00|361.69690476190476
0|2023-04-09T23:40:00+00:00|380.51174603174604
0|2023-04-09T23:45:00+00:00|409.23556818181817
0|2023-04-09T23:50:00+00:00|397.82153846153847
0|2023-04-09T23:55:00+00:00|353.03794117647055
0|2023-04-10T00:00:00+00:00|274.74470588235295
0|2023-04-10T00:05:00+00:00|279.410625
0|2023-04-10T00:10:00+00:00|276.2883333333333
0|2023-04-10T00:15:00+00:00|286.1171428571428
0|2023-04-10T00:20:00+00:00|288.93467532467537
0|2023-04-10T00:25:00+00:00|286.14520833333336
0|2023-04-10T00:30:00+00:00|271.41200000000003
0|2023-04-10T00:35:00+00:00|276.590625
0|2023-04-10T00:40:00+00:00|272.6664285714286
0|2023-04-10T00:45:00+00:00|302.91044444444447
0|2023-04-10T00:50:00+00:00|274.7273333333334
0|2023-04-10T00:55:00+00:00|275.5761111111111
0|2023-04-10T01:00:00+00:00|275.28714285714284
0|2023-04-10T01:05:00+00:00|275.285
0|2023-04-10T01:10:00+00:00|274.6649090909091
0|2023-04-10T01:15:00+00:00|277.3194901960784
0|2023-04-10T01:20:00+00:00|289.9705490196078
0|2023-04-10T01:25:00+00:00|292.56837719298244
0|2023-04-10T01:30:00+00:00|275.4963101604278
0|2023-04-10T01:35:00+00:00|282.78058333333337
0|2023-04-10T01:40:00+00:00|290.92035087719296
0|2023-04-10T01:45:00+00:00|286.91141025641025
0|2023-04-10T01:50:00+00:00|273.25333333333333
0|2023-04-10T01:55:00+00:00|276.6395
0|2023-04-10T02:00:00+00:00|275.2431578947369
0|2023-04-10T02:05:00+00:00|276.74321428571426
0|2023-04-10T02:10:00+00:00|272.7848333333334
0|2023-04-10T02:15:00+00:00|280.7926666666667
0|2023-04-10T02:20:00+00:00|289.83160714285714
0|2023-04-10T02:25:00+00:00|283.29145748987855
0|2023-04-10T02:30:00+00:00|273.76214285714286
0|2023-04-10T02:35:00+00:00|276.82545454545453
0|2023-04-10T02:40:00+00:00|275.78847222222225
0|2023-04-10T02:45:00+00:00|272.9633333333333
0|2023-04-10T02:50:00+00:00|271.57000000000005
0|2023-04-10T02:55:00+00:00|275.5491666666667
0|2023-04-10T03:00:00+00:00|274.04088888888884
0|2023-04-10T03:05:00+00:00|275.2114583333333
0|2023-04-10T03:10:00+00:00|276.8961805555556
0|2023-04-10T03:15:00+00:00|278.77309523809527
0|2023-04-10T03:20:00+00:00|276.51257575757575
0|2023-04-10T03:25:00+00:00|274.2320238095238
0|2023-04-10T03:30:00+00:00|272.013
0|2023-04-10T03:35:00+00:00|273.7997619047619
0|2023-04-10T03:40:00+00:00|271.83033333333333
0|2023-04-10T03:45:00+00:00|274.87428571428575
0|2023-04-10T03:50:00+00:00|273.093
0|2023-04-10T03:55:00+00:00|274.5874761904762
0|2023-04-10T04:00:00+00:00|273.96125
0|2023-04-10T04:05:00+00:00|275.90928104575164
0|2023-04-10T04:10:00+00:00|274.8657857142857
0|2023-04-10T04:15:00+00:00|278.1643452380953
0|2023-04-10T04:20:00+00:00|279.07206730769235
0|2023-04-10T04:25:00+00:00|273.92310924369747
0|2023-04-10T04:30:00+00:00|272.64671428571427
0|2023-04-10T04:35:00+00:00|280.7505882352941
0|2023-04-10T04:40:00+00:00|274.7195555555556
0|2023-04-10T04:45:00+00:00|280.77757352941177
0|2023-04-10T04:50:00+00:00|274.1528921568627
0|2023-04-10T04:55:00+00:00|275.8467857142857
0|2023-04-10T05:00:00+00:00|272.125
0|2023-04-10T05:05:00+00:00|277.47312500000004
0|2023-04-10T05:10:00+00:00|273.90416666666664
0|2023-04-10T05:15:00+00:00|285.32951127819547
0|2023-04-10T05:20:00+00:00|284.24181818181813
0|2023-04-10T05:25:00+00:00|275.1614166666667
0|2023-04-10T05:30:00+00:00|275.10685714285717
0|2023-04-10T05:35:00+00:00|274.88
0|2023-04-10T05:40:00+00:00|272.206
0|2023-04-10T05:45:00+00:00|278.40315789473686
0|2023-04-10T05:50:00+00:00|273.9472380952381
0|2023-04-10T05:55:00+00:00|273.45571428571424
0|2023-04-10T06:00:00+00:00|274.0544696969697
0|2023-04-10T06:05:00+00:00|273.7631578947369
0|2023-04-10T06:10:00+00:00|274.4150384615385
0|2023-04-10T06:15:00+00:00|274.28049999999996
0|2023-04-10T06:20:00+00:00|284.79195652173917
0|2023-04-10T06:25:00+00:00|277.01495454545454
0|2023-04-10T06:30:00+00:00|273.6208333333333
0|2023-04-10T06:35:00+00:00|274.191875
0|2023-04-10T06:40:00+00:00|273.40342857142855
0|2023-04-10T06:45:00+00:00|275.066375
0|2023-04-10T06:50:00+00:00|274.4457777777778
0|2023-04-10T06:55:00+00:00|276.1480263157895
0|2023-04-10T07:00:00+00:00|280.92229166666664
0|2023-04-10T07:05:00+00:00|274.3649107142857
0|2023-04-10T07:10:00+00:00|279.8043277310925
0|2023-04-10T07:15:00+00:00|272.76984962406016
0|2023-04-10T07:20:00+00:00|275.07433333333336
0|2023-04-10T07:25:00+00:00|273.169068627451
0|2023-04-10T07:30:00+00:00|290.5572321428572
0|2023-04-10T07:35:00+00:00|290.36111111111114
0|2023-04-10T07:40:00+00:00|292.1792307692308
0|2023-04-10T07:45:00+00:00|281.21624999999995
0|2023-04-10T07:50:00+00:00|270.7545
0|2023-04-10T07:55:00+00:00|275.3675
0|2023-04-10T08:00:00+00:00|274.7397142857143
0|2023-04-10T08:05:00+00:00|275.7760714285714
0|2023-04-10T08:10:00+00:00|274.8709191176471
0|2023-04-10T08:15:00+00:00|274.2635714285715
0|2023-04-10T08:20:00+00:00|275.1682352941176
0|2023-04-10T08:25:00+00:00|276.5815
0|2023-04-10T08:30:00+00:00|275.0475
0|2023-04-10T08:35:00+00:00|276.34074999999996
0|2023-04-10T08:40:00+00:00|279.29924836601305
0|2023-04-10T08:45:00+00:00|277.33466666666664
0|2023-04-10T08:50:00+00:00|284.88571906354514
0|2023-04-10T08:55:00+00:00|292.3493040293041
0|2023-04-10T09:00:00+00:00|282.43
0|2023-04-10T09:05:00+00:00|276.2613636363636
0|2023-04-10T09:10:00+00:00|274.8649415204678
0|2023-04-10T09:15:00+00:00|276.33369047619044
0|2023-04-10T09:20:00+00:00|278.21151785714284
0|2023-04-10T09:25:00+00:00|278.0381249999999
0|2023-04-10T09:30:00+00:00|274.6736666666667
0|2023-04-10T09:35:00+00:00|278.5014285714285
0|2023-04-10T09:40:00+00:00|289.9611794871795
0|2023-04-10T09:45:00+00:00|277.1802197802198
0|2023-04-10T09:50:00+00:00|275.7433571428571
0|2023-04-10T09:55:00+00:00|275.78285714285715
0|2023-04-10T10:00:00+00:00|274.59690476190474
0|2023-04-10T10:05:00+00:00|276.5488636363636
0|2023-04-10T10:10:00+00:00|274.8677116704805
0|2023-04-10T10:15:00+00:00|274.4352573529412
0|2023-04-10T10:20:00+00:00|274.48299999999995
0|2023-04-10T10:25:00+00:00|275.1883333333334
0|2023-04-10T10:30:00+00:00|276.0483333333333
0|2023-04-10T10:35:00+00:00|275.5066541353384
0|2023-04-10T10:40:00+00:00|276.67857142857144
