Cycle,Time,Time(ns),Q1,Q2,T1,T2
0,49.0,1683363212223098100,100.0,0,29.6,23.477
0,50.0,1683363213223403800,100.0,0,29.922,23.477
0,51.0,1683363214223637200,100.0,0,30.244,23.477
0,52.0,1683363215224428200,100.0,0,30.566,23.477
0,53.0,1683363216225038600,100.0,0,30.889,23.477
0,54.0,1683363217225202500,100.0,0,31.243,23.477
0,55.0,1683363218225891000,100.0,0,31.759,23.605
0,56.0,1683363219226880300,100.0,0,32.178,23.734
0,57.0,1683363220227472000,100.0,0,32.5,23.767
0,58.0,1683363221227898900,100.0,0,32.822,23.799
0,59.0,1683363222228079000,100.0,0,33.177,23.799
0,60.0,1683363223228224000,100.0,0,33.66,23.799
0,61.0,1683363224229023200,100.0,0,34.111,23.799
0,62.0,1683363225229664100,100.0,0,34.434,24.024
0,63.0,1683363226230006400,100.0,0,34.756,24.121
0,64.0,1683363227230249500,100.0,0,35.175,24.121
0,65.0,1683363228230895000,100.0,0,35.626,24.121
0,66.0,1683363229231860000,100.0,0,36.045,24.121
0,67.0,1683363230232666800,100.0,0,36.367,24.218
0,68.0,1683363231233440200,100.0,0,36.689,24.411
0,69.0,1683363232233597100,100.0,0,37.012,24.443
0,70.0,1683363233234213000,100.0,0,37.334,24.443
0,71.0,1683363234234430800,100.0,0,37.882,24.443
0,72.0,1683363235234724200,100.0,0,38.301,24.572
0,73.0,1683363236235287300,100.0,0,38.623,24.766
0,74.0,1683363237235482400,100.0,0,38.945,24.766
0,75.0,1683363238235827600,100.0,0,39.268,24.766
0,76.0,1683363239236848500,100.0,0,39.654,24.766
0,77.0,1683363240236906500,100.0,0,40.17,24.959
0,78.0,1683363241237041200,100.0,0,40.524,25.088
0,79.0,1683363242237780100,100.0,0,40.879,25.088
0,80.0,1683363243238627100,100.0,0,41.201,25.152
0,81.0,1683363244238655900,100.0,0,41.523,25.346
0,82.0,1683363245238948500,100.0,0,41.846,25.41
0,83.0,1683363246239109600,100.0,0,42.168,25.41
0,84.0,1683363247239275700,100.0,0,42.49,25.475
0,85.0,1683363248239725600,100.0,0,42.813,25.7
0,86.0,1683363249239995600,100.0,0,43.167,25.732
0,87.0,1683363250240585100,100.0,0,43.554,25.732
0,88.0,1683363251240754400,100.0,0,43.876,25.926
0,89.0,1683363252241088600,100.0,0,44.23,26.055
0,90.0,1683363253241440600,100.0,0,44.617,26.055
0,91.0,1683363254241661300,100.0,0,45.068,26.087
0,92.0,1683363255241769700,100.0,0,45.391,26.377
0,93.0,1683363256242664100,100.0,0,45.713,26.377
0,94.0,1683363257243647700,100.0,0,46.035,26.377
0,95.0,1683363258244253500,100.0,0,46.357,26.667
0,96.0,1683363259245109800,100.0,0,46.68,26.699
0,97.0,1683363260246044700,100.0,0,47.002,26.699
0,98.0,1683363261246958000,100.0,0,47.324,26.989
0,99.0,1683363262247639000,100.0,0,47.646,27.021
0,100.0,1683363263248308100,100.0,0,47.969,27.021
0,101.0,1683363264248844900,0.0,0,48.291,27.086
0,102.0,1683363265249065000,0.0,0,48.613,27.344
0,103.0,1683363266249079300,0.0,0,48.936,27.344
0,104.0,1683363267249835900,0.0,0,49.258,27.344
0,105.0,1683363268249896200,0.0,0,49.58,27.634
0,106.0,1683363269250703600,0.0,0,49.902,27.666
0,107.0,1683363270251045300,0.0,0,49.902,27.666
0,108.0,1683363271252012100,0.0,0,50.225,27.956
0,109.0,1683363272252045000,0.0,0,50.547,27.988
0,110.0,1683363273252372300,0.0,0,50.547,27.988
0,111.0,1683363274252426100,0.0,0,50.869,28.278
0,112.0,1683363275252589300,0.0,0,50.869,28.311
0,113.0,1683363276252960800,0.0,0,50.966,28.311
0,114.0,1683363277253442300,0.0,0,51.127,28.601
0,115.0,1683363278253537800,0.0,0,51.191,28.633
0,116.0,1683363279253900800,0.0,0,51.191,28.665
0,117.0,1683363280254448500,0.0,0,51.191,28.955
0,118.0,1683363281255177900,0.0,0,51.191,28.955
0,119.0,1683363282256158200,0.0,0,51.191,28.987
0,120.0,1683363283256262700,0.0,0,51.191,29.245
0,121.0,1683363284256791700,0.0,0,51.191,29.277
0,122.0,1683363285257296700,0.0,0,51.191,29.277
0,123.0,1683363286257850900,0.0,0,50.966,29.535
0,124.0,1683363287257975100,0.0,0,50.901,29.6
0,125.0,1683363288258187400,0.0,0,50.869,29.6
0,126.0,1683363289259035300,0.0,0,50.869,29.632
0,127.0,1683363290259040900,0.0,0,50.708,29.922
0,128.0,1683363291259062100,0.0,0,50.547,29.922
0,129.0,1683363292259588700,0.0,0,50.547,29.922
0,130.0,1683363293259963400,0.0,0,50.257,30.083
0,131.0,1683363294260103300,0.0,0,50.225,30.244
0,132.0,1683363295260375200,0.0,0,50.225,30.244
0,133.0,1683363296260775700,0.0,0,49.935,30.244
0,134.0,1683363297260812500,0.0,0,49.902,30.405
0,135.0,1683363298261496000,0.0,0,49.838,30.566
0,136.0,1683363299262145000,0.0,0,49.58,30.566
0,137.0,1683363300262430900,0.0,0,49.58,30.566
0,138.0,1683363301263113000,0.0,0,49.258,30.76
0,139.0,1683363302263627100,0.0,0,49.258,30.889
0,140.0,1683363303264504500,0.0,0,48.936,30.889
0,141.0,1683363304265289500,0.0,0,48.936,30.889
0,142.0,1683363305265476300,0.0,0,48.646,30.953
0,143.0,1683363306266440700,0.0,0,48.613,31.179
0,144.0,1683363307267368100,0.0,0,48.323,31.211
0,145.0,1683363308268353800,0.0,0,48.291,31.211
0,146.0,1683363309268710300,0.0,0,48.033,31.211
0,147.0,1683363310269065800,0.0,0,47.969,31.211
0,148.0,1683363311269222200,0.0,0,47.743,31.308
0,149.0,1683363312269250500,0.0,0,47.646,31.533
0,150.0,1683363313270070300,0.0,0,47.485,31.533
0,151.0,1683363314270741100,0.0,0,47.324,31.533
0,152.0,1683363315271348300,0.0,0,47.163,31.533
0,153.0,1683363316272009600,0.0,0,47.002,31.533
0,154.0,1683363317272286300,0.0,0,46.873,31.533
0,155.0,1683363318272766300,0.0,0,46.68,31.598
0,156.0,1683363319273181000,0.0,0,46.68,31.727
0,157.0,1683363320273384300,0.0,0,46.357,31.823
0,158.0,1683363321273648700,0.0,0,46.357,31.855
0,159.0,1683363322274527500,0.0,0,46.035,31.855
0,160.0,1683363323275023700,0.0,0,46.035,31.855
0,161.0,1683363324275618200,0.0,0,45.713,31.855
0,162.0,1683363325276234000,0.0,0,45.713,31.888
0,163.0,1683363326277128500,0.0,0,45.391,31.888
0,164.0,1683363327277151900,0.0,0,45.391,31.952
0,165.0,1683363328277949400,0.0,0,45.068,32.146
0,166.0,1683363329278022200,0.0,0,45.068,32.178
0,167.0,1683363330278070700,0.0,0,44.746,32.178
0,168.0,1683363331278653400,0.0,0,44.746,32.178
0,169.0,1683363332279518100,0.0,0,44.456,32.178
0,170.0,1683363333279575900,0.0,0,44.424,32.178
0,171.0,1683363334280337800,0.0,0,44.198,32.178
0,172.0,1683363335280393300,0.0,0,44.102,32.178
0,173.0,1683363336280401500,0.0,0,43.844,32.178
0,174.0,1683363337281350500,0.0,0,43.779,32.178
0,175.0,1683363338281936600,0.0,0,43.747,32.178
0,176.0,1683363339282177800,0.0,0,43.457,32.242
0,177.0,1683363340282977200,0.0,0,43.393,32.307
0,178.0,1683363341283647500,0.0,0,43.135,32.274
0,179.0,1683363342283969500,0.0,0,43.135,32.242
0,180.0,1683363343284296000,0.0,0,42.813,32.242
0,181.0,1683363344284552200,0.0,0,42.813,32.371
0,182.0,1683363345284864500,0.0,0,42.555,32.436
0,183.0,1683363346285500000,0.0,0,42.49,32.5
0,184.0,1683363347285658400,0.0,0,42.361,32.5
0,185.0,1683363348286646300,0.0,0,42.168,32.5
0,186.0,1683363349286779600,0.0,0,42.168,32.5
0,187.0,1683363350287240400,0.0,0,41.878,32.5
0,188.0,1683363351287597400,0.0,0,41.846,32.5
0,189.0,1683363352288569800,0.0,0,41.523,32.5
0,190.0,1683363353289069700,0.0,0,41.523,32.5
0,191.0,1683363354289838600,0.0,0,41.523,32.5
0,192.0,1683363355289941600,0.0,0,41.201,32.5
0,193.0,1683363356290170900,0.0,0,41.201,32.468
0,194.0,1683363357290230300,0.0,0,40.943,32.5
0,195.0,1683363358290517100,0.0,0,40.879,32.5
0,196.0,1683363359290722400,0.0,0,40.847,32.5
0,197.0,1683363360290939800,0.0,0,40.557,32.5
0,198.0,1683363361291292100,0.0,0,40.557,32.468
0,199.0,1683363362291772400,0.0,0,40.267,32.5
0,200.0,1683363363292200700,0.0,0,40.234,32.468
0,201.0,1683363364292453900,0.0,0,40.234,32.468
0,202.0,1683363365292716400,0.0,0,39.977,32.436
0,203.0,1683363366292849300,0.0,0,39.912,32.371
0,204.0,1683363367293031400,0.0,0,39.912,32.403
0,205.0,1683363368293107800,0.0,0,39.59,32.403
0,206.0,1683363369293661200,0.0,0,39.59,32.436
0,207.0,1683363370293793200,0.0,0,39.364,32.274
0,208.0,1683363371294764200,0.0,0,39.268,32.274
0,209.0,1683363372294871800,0.0,0,39.268,32.21
0,210.0,1683363373295476900,0.0,0,39.171,32.178
0,211.0,1683363374295691200,0.0,0,38.945,32.178
0,212.0,1683363375296516900,0.0,0,38.945,32.178
0,213.0,1683363376297478500,0.0,0,38.849,32.178
0,214.0,1683363377297843900,0.0,0,38.623,32.178
0,215.0,1683363378298473500,0.0,0,38.623,32.178
0,216.0,1683363379298788500,0.0,0,38.494,32.178
0,217.0,1683363380299693100,0.0,0,38.301,32.178
0,218.0,1683363381300420700,0.0,0,38.301,32.178
0,219.0,1683363382300458000,0.0,0,38.269,32.178
0,220.0,1683363383300984700,0.0,0,37.979,32.178
0,221.0,1683363384301449100,0.0,0,37.979,32.178
0,222.0,1683363385301562200,0.0,0,37.946,32.178
0,223.0,1683363386301788700,0.0,0,37.656,32.178
0,224.0,1683363387301979200,0.0,0,37.656,32.178
0,225.0,1683363388302804900,0.0,0,37.656,32.178
0,226.0,1683363389302957700,0.0,0,37.366,32.113
0,227.0,1683363390303434100,0.0,0,37.334,32.113
0,228.0,1683363391304325700,0.0,0,37.334,32.146
0,229.0,1683363392304912200,0.0,0,37.302,32.049
0,230.0,1683363393305090700,0.0,0,37.012,31.952
0,231.0,1683363394305144400,0.0,0,37.012,31.952
0,232.0,1683363395305755400,0.0,0,37.012,31.855
0,233.0,1683363396306584900,0.0,0,36.754,31.855
0,234.0,1683363397307274000,0.0,0,36.689,31.855
0,235.0,1683363398307413600,0.0,0,36.689,31.855
0,236.0,1683363399307780000,0.0,0,36.593,31.855
0,237.0,1683363400307851300,0.0,0,36.367,31.855
0,238.0,1683363401308493300,0.0,0,36.367,31.855
0,239.0,1683363402309002300,0.0,0,36.174,31.855
0,240.0,1683363403309244300,0.0,0,36.045,31.855
0,241.0,1683363404309253700,0.0,0,36.045,31.823
0,242.0,1683363405309340400,0.0,0,35.98,31.662
0,243.0,1683363406309435100,0.0,0,35.723,31.565
0,244.0,1683363407310044600,0.0,0,35.723,31.63
0,245.0,1683363408310353700,0.0,0,35.723,31.565
0,246.0,1683363409311061800,0.0,0,35.69,31.533
0,247.0,1683363410311940500,0.0,0,35.497,31.533
0,248.0,1683363411312869600,0.0,0,35.4,31.533
0,249.0,1683363412312873500,0.0,0,35.4,31.533
0,250.0,1683363413313335100,0.0,0,35.4,31.533
0,251.0,1683363414313882700,0.0,0,35.368,31.533
0,252.0,1683363415314640000,0.0,0,35.078,31.533
0,253.0,1683363416314771500,0.0,0,35.078,31.533
0,254.0,1683363417315385500,0.0,0,35.078,31.533
0,255.0,1683363418316206000,0.0,0,35.078,31.533
0,256.0,1683363419317105500,0.0,0,34.949,31.533
0,257.0,1683363420317826100,0.0,0,34.756,31.533
0,258.0,1683363421318189600,0.0,0,34.756,31.469
0,259.0,1683363422318431200,0.0,0,34.756,31.404
0,260.0,1683363423319155000,0.0,0,34.724,31.34
0,261.0,1683363424320088100,0.0,0,34.563,31.211
0,262.0,1683363425320952200,0.0,0,34.434,31.211
0,263.0,1683363426321629300,0.0,0,34.434,31.211
0,264.0,1683363427322561200,0.0,0,34.434,31.211
0,265.0,1683363428323332800,0.0,0,34.434,31.211
0,266.0,1683363429323459400,0.0,0,34.111,31.211
0,267.0,1683363430324447100,0.0,0,34.111,31.211
0,268.0,1683363431324768000,0.0,0,34.111,31.211
0,269.0,1683363432325230500,0.0,0,34.111,31.211
0,270.0,1683363433326003400,0.0,0,34.047,31.211
0,271.0,1683363434326825800,0.0,0,33.789,31.211
0,272.0,1683363435327289000,0.0,0,33.789,31.211
0,273.0,1683363436327635600,0.0,0,33.789,31.211
0,274.0,1683363437328187300,0.0,0,33.789,31.114
0,275.0,1683363438328693400,0.0,0,33.725,31.146
0,276.0,1683363439329427500,0.0,0,33.499,30.953
0,277.0,1683363440329933200,0.0,0,33.467,30.921
0,278.0,1683363441330615300,0.0,0,33.467,30.889
0,279.0,1683363442330770700,0.0,0,33.467,30.889
0,280.0,1683363443331235300,0.0,0,33.467,30.889
0,281.0,1683363444331575900,0.0,0,33.37,30.889
0,282.0,1683363445331844400,0.0,0,33.209,30.889
0,283.0,1683363446332834800,0.0,0,33.145,30.889
0,284.0,1683363447333047500,0.0,0,33.145,30.889
0,285.0,1683363448333282200,0.0,0,33.145,30.889
0,286.0,1683363449333861700,0.0,0,33.016,30.889
0,287.0,1683363450334512100,0.0,0,33.048,30.889
0,288.0,1683363451335075500,0.0,0,32.854,30.824
0,289.0,1683363452335784500,0.0,0,32.822,30.76
0,290.0,1683363453335790900,0.0,0,32.822,30.663
0,291.0,1683363454336607100,0.0,0,32.822,30.566
0,292.0,1683363455337038400,0.0,0,32.822,30.566
0,293.0,1683363456337766900,0.0,0,32.758,30.566
0,294.0,1683363457338343700,0.0,0,32.597,30.566
0,295.0,1683363458339138800,0.0,0,32.5,30.566
0,296.0,1683363459339414700,0.0,0,32.5,30.566
0,297.0,1683363460339515100,0.0,0,32.5,30.566
0,298.0,1683363461339847700,0.0,0,32.5,30.566
0,299.0,1683363462340500100,0.0,0,32.5,30.566
0,300.0,1683363463341101100,0.0,0,32.5,30.566
0,301.0,1683363464341443100,0.0,0,32.468,30.534
0,302.0,1683363465342279500,0.0,0,32.178,30.47
0,303.0,1683363466342587600,0.0,0,32.178,30.438
0,304.0,1683363467343519200,0.0,0,32.178,30.244
0,305.0,1683363468343969100,0.0,0,32.178,30.244
0,306.0,1683363469344331000,0.0,0,32.178,30.244
0,307.0,1683363470345124100,0.0,0,32.081,30.244
0,308.0,1683363471345490400,0.0,0,31.888,30.244
0,309.0,1683363472346110200,0.0,0,31.855,30.244
0,310.0,1683363473346211000,0.0,0,31.855,30.244
0,311.0,1683363474346484600,0.0,0,31.855,30.244
0,312.0,1683363475347482100,0.0,0,31.855,30.244
0,313.0,1683363476348030500,0.0,0,31.855,30.212
0,314.0,1683363477348576200,0.0,0,31.759,30.147
0,315.0,1683363478349506200,0.0,0,31.63,30.083
0,316.0,1683363479350356900,0.0,0,31.533,29.954
0,317.0,1683363480350409100,0.0,0,31.533,29.922
0,318.0,1683363481350837900,0.0,0,31.533,29.922
0,319.0,1683363482351663400,0.0,0,31.533,29.922
0,320.0,1683363483352177000,0.0,0,31.404,29.922
0,321.0,1683363484352322400,0.0,0,31.533,29.922
0,322.0,1683363485352362000,0.0,0,31.372,29.922
0,323.0,1683363486352870200,0.0,0,31.275,29.922
0,324.0,1683363487353746200,0.0,0,31.211,29.922
0,325.0,1683363488353817000,0.0,0,31.211,29.89
0,326.0,1683363489354627600,0.0,0,31.211,29.922
0,327.0,1683363490355598300,0.0,0,31.211,29.793
0,328.0,1683363491355982100,0.0,0,31.211,29.632
0,329.0,1683363492356337300,0.0,0,31.082,29.6
0,330.0,1683363493356402900,0.0,0,31.082,29.6
0,331.0,1683363494357121500,0.0,0,30.985,29.6
0,332.0,1683363495357348500,0.0,0,30.889,29.6
0,333.0,1683363496357481900,0.0,0,30.889,29.6
0,334.0,1683363497357691200,0.0,0,30.889,29.6
0,335.0,1683363498358294000,0.0,0,30.889,29.6
0,336.0,1683363499358519600,0.0,0,30.889,29.6
0,337.0,1683363500359502400,0.0,0,30.889,29.6
0,338.0,1683363501359812500,0.0,0,30.856,29.567
0,339.0,1683363502360025900,0.0,0,30.663,29.567
0,340.0,1683363503360559300,0.0,0,30.566,29.471
0,341.0,1683363504361392400,0.0,0,30.566,29.374
0,342.0,1683363505361884400,0.0,0,30.566,29.31
0,343.0,1683363506362562200,0.0,0,30.566,29.277
0,344.0,1683363507363292300,0.0,0,30.566,29.277
0,345.0,1683363508363343100,0.0,0,30.566,29.277
0,346.0,1683363509363959600,0.0,0,30.534,29.277
0,347.0,1683363510364094900,0.0,0,30.47,29.277
0,348.0,1683363511364601900,0.0,0,30.341,29.277
0,349.0,1683363512365137800,0.0,0,30.244,29.277
0,350.0,1683363513365561500,0.0,0,30.244,29.277
0,351.0,1683363514366237400,0.0,0,30.244,29.277
0,352.0,1683363515366802600,0.0,0,30.244,29.245
0,353.0,1683363516367532900,0.0,0,30.244,29.116
0,354.0,1683363517367898400,0.0,0,30.244,28.955
0,355.0,1683363518368781500,0.0,0,30.244,28.955
0,356.0,1683363519369132200,0.0,0,30.18,28.955
0,357.0,1683363520369698100,0.0,0,29.922,28.987
0,358.0,1683363521370056300,0.0,0,29.922,28.955
0,359.0,1683363522370279500,0.0,0,29.922,28.955
1,0.0,1683363523515045500,0.0,0,29.922,28.955
1,1.0,1683363524515651000,0.0,0,29.922,28.955
1,2.0,1683363525516427600,0.0,0,29.922,28.955
1,3.0,1683363526516568300,0.0,0,29.922,28.955
1,4.0,1683363527517065700,0.0,0,29.89,28.955
1,5.0,1683363528518034300,0.0,0,29.89,28.955
1,6.0,1683363529518267800,0.0,0,29.825,28.923
1,7.0,1683363530518490600,0.0,0,29.6,28.891
1,8.0,1683363531519341400,0.0,0,29.6,28.826
1,9.0,1683363532520275500,0.0,0,29.6,28.633
1,10.0,1683363533520319000,0.0,0,29.6,28.633
1,11.0,1683363534520715900,0.0,0,29.6,28.633
1,12.0,1683363535521438900,0.0,0,29.6,28.633
1,13.0,1683363536522306900,0.0,0,29.6,28.633
1,14.0,1683363537522615800,0.0,0,29.6,28.633
1,15.0,1683363538523473100,0.0,0,29.6,28.633
1,16.0,1683363539523824100,0.0,0,29.438,28.633
1,17.0,1683363540524629900,0.0,0,29.342,28.633
1,18.0,1683363541524676400,0.0,0,29.277,28.633
1,19.0,1683363542525469600,0.0,0,29.277,28.633
1,20.0,1683363543526237800,0.0,0,29.277,28.633
1,21.0,1683363544526541000,100.0,0,29.277,28.633
1,22.0,1683363545527126400,100.0,0,29.277,28.601
1,23.0,1683363546527212700,100.0,0,29.277,28.536
1,24.0,1683363547527258100,100.0,0,29.277,28.504
1,25.0,1683363548528170300,100.0,0,29.277,28.472
1,26.0,1683363549528419300,100.0,0,29.277,28.375
1,27.0,1683363550529095000,100.0,0,29.277,28.343
1,28.0,1683363551529531800,100.0,0,29.277,28.311
1,29.0,1683363552529542500,100.0,0,29.277,28.311
1,30.0,1683363553529654500,100.0,0,29.535,28.311
1,31.0,1683363554529770700,100.0,0,29.6,28.311
1,32.0,1683363555530539800,100.0,0,29.857,28.311
1,33.0,1683363556531118400,100.0,0,29.922,28.311
1,34.0,1683363557531790400,100.0,0,30.244,28.311
1,35.0,1683363558532513500,100.0,0,30.244,28.311
1,36.0,1683363559532817200,100.0,0,30.566,28.311
1,37.0,1683363560533795100,100.0,0,30.889,28.311
1,38.0,1683363561534043600,100.0,0,31.114,28.311
1,39.0,1683363562534994200,100.0,0,31.211,28.311
1,40.0,1683363563535065700,100.0,0,31.533,28.311
1,41.0,1683363564535391200,100.0,0,31.855,28.214
1,42.0,1683363565536087000,100.0,0,32.178,28.278
1,43.0,1683363566537048800,100.0,0,32.5,28.311
1,44.0,1683363567537789000,100.0,0,32.822,28.246
1,45.0,1683363568537793100,100.0,0,33.145,28.246
1,46.0,1683363569538494900,100.0,0,33.467,28.311
1,47.0,1683363570539477600,100.0,0,33.789,28.311
1,48.0,1683363571539842600,100.0,0,34.111,28.311
1,49.0,1683363572540554200,100.0,0,34.434,28.278
1,50.0,1683363573541133800,100.0,0,34.756,28.311
1,51.0,1683363574541346200,100.0,0,35.078,28.311
1,52.0,1683363575541691700,100.0,0,35.4,28.311
1,53.0,1683363576542113400,100.0,0,35.755,28.311
1,54.0,1683363577542868800,100.0,0,36.045,28.311
1,55.0,1683363578543269500,100.0,0,36.399,28.311
1,56.0,1683363579544034700,100.0,0,36.915,28.311
1,57.0,1683363580544288300,100.0,0,37.302,28.311
1,58.0,1683363581545241100,100.0,0,37.656,28.311
1,59.0,1683363582546023800,100.0,0,37.979,28.311
1,60.0,1683363583546692000,100.0,0,38.301,28.311
1,61.0,1683363584547359100,100.0,0,38.623,28.311
1,62.0,1683363585547480700,100.0,0,38.945,28.375
1,63.0,1683363586548338600,100.0,0,39.268,28.407
1,64.0,1683363587548929800,100.0,0,39.654,28.633
1,65.0,1683363588549836700,100.0,0,40.138,28.601
1,66.0,1683363589550301100,100.0,0,40.557,28.633
1,67.0,1683363590551197300,100.0,0,40.879,28.633
1,68.0,1683363591551200100,100.0,0,41.201,28.633
1,69.0,1683363592551832600,100.0,0,41.523,28.633
1,70.0,1683363593552014000,100.0,0,41.846,28.633
1,71.0,1683363594552658300,100.0,0,42.168,28.665
1,72.0,1683363595552811300,100.0,0,42.49,28.923
1,73.0,1683363596553058900,100.0,0,42.813,28.955
1,74.0,1683363597553572800,100.0,0,43.167,28.955
1,75.0,1683363598553664100,100.0,0,43.65,28.955
1,76.0,1683363599553845900,100.0,0,44.005,28.955
1,77.0,1683363600554028300,100.0,0,44.359,29.084
1,78.0,1683363601554257300,100.0,0,44.746,29.213
1,79.0,1683363602554924500,100.0,0,45.068,29.277
1,80.0,1683363603554960000,100.0,0,45.391,29.277
1,81.0,1683363604555243400,100.0,0,45.713,29.277
1,82.0,1683363605555594000,100.0,0,46.035,29.438
1,83.0,1683363606556141500,100.0,0,46.357,29.6
1,84.0,1683363607556510100,100.0,0,46.68,29.6
1,85.0,1683363608556596600,100.0,0,47.002,29.6
1,86.0,1683363609556884400,100.0,0,47.324,29.6
1,87.0,1683363610557515100,100.0,0,47.646,29.857
1,88.0,1683363611557847200,100.0,0,47.969,29.922
1,89.0,1683363612558091000,100.0,0,48.291,29.922
1,90.0,1683363613558662700,100.0,0,48.613,29.922
1,91.0,1683363614559238100,100.0,0,48.936,29.986
1,92.0,1683363615559943000,100.0,0,49.258,30.244
1,93.0,1683363616560214200,100.0,0,49.58,30.244
1,94.0,1683363617560849000,100.0,0,49.902,30.244
1,95.0,1683363618560992400,100.0,0,50.225,30.341
1,96.0,1683363619561428900,100.0,0,50.547,30.534
1,97.0,1683363620562101900,100.0,0,50.869,30.566
1,98.0,1683363621562675600,100.0,0,51.191,30.566
1,99.0,1683363622562703700,100.0,0,51.514,30.599
1,100.0,1683363623563314600,100.0,0,51.836,30.889
1,101.0,1683363624563797900,0.0,0,52.158,30.889
1,102.0,1683363625564204200,0.0,0,52.319,30.889
1,103.0,1683363626564851500,0.0,0,52.674,30.889
1,104.0,1683363627565510700,0.0,0,52.803,31.179
1,105.0,1683363628565581900,0.0,0,53.125,31.211
1,106.0,1683363629566539200,0.0,0,53.447,31.211
1,107.0,1683363630567174100,0.0,0,53.77,31.243
1,108.0,1683363631568126200,0.0,0,53.77,31.533
1,109.0,1683363632568244800,0.0,0,54.092,31.533
1,110.0,1683363633569054500,0.0,0,54.092,31.533
1,111.0,1683363634569167700,0.0,0,54.382,31.662
1,112.0,1683363635569324100,0.0,0,54.414,31.855
1,113.0,1683363636569888900,0.0,0,54.414,31.855
1,114.0,1683363637570456500,0.0,0,54.479,31.855
1,115.0,1683363638571151600,0.0,0,54.704,32.113
1,116.0,1683363639571574000,0.0,0,54.736,32.178
1,117.0,1683363640572040200,0.0,0,54.736,32.178
1,118.0,1683363641572416900,0.0,0,54.672,32.274
1,119.0,1683363642572424700,0.0,0,54.64,32.468
1,120.0,1683363643572689700,0.0,0,54.414,32.5
1,121.0,1683363644573439400,0.0,0,54.414,32.5
1,122.0,1683363645574213500,0.0,0,54.414,32.564
1,123.0,1683363646574712300,0.0,0,54.414,32.822
1,124.0,1683363647575694100,0.0,0,54.317,32.822
1,125.0,1683363648576321000,0.0,0,54.092,32.822
1,126.0,1683363649577243000,0.0,0,54.092,32.919
1,127.0,1683363650577261900,0.0,0,54.06,33.145
1,128.0,1683363651577359000,0.0,0,53.77,33.145
1,129.0,1683363652577670300,0.0,0,53.77,33.145
1,130.0,1683363653578567700,0.0,0,53.512,33.177
1,131.0,1683363654578726600,0.0,0,53.447,33.37
1,132.0,1683363655578957500,0.0,0,53.383,33.467
1,133.0,1683363656579555200,0.0,0,53.125,33.467
1,134.0,1683363657579913400,0.0,0,53.125,33.467
1,135.0,1683363658580221500,0.0,0,52.803,33.467
1,136.0,1683363659581137200,0.0,0,52.803,33.757
1,137.0,1683363660581450800,0.0,0,52.48,33.789
